Energy,Data
4.83E-06,183.861
4.83E-06,192.54
4.83E-06,193.488
4.84E-06,200.89
4.84E-06,200.89
4.84E-06,203.962
4.84E-06,205.502
4.84E-06,206.064
4.84E-06,206.304
4.84E-06,209.474
4.84E-06,210.288
4.84E-06,212.43
4.85E-06,212.91
4.85E-06,214.019
4.85E-06,214.146
4.85E-06,214.585
4.85E-06,214.491
4.85E-06,213.94
4.85E-06,213.641
4.86E-06,212.104
4.86E-06,211.537
4.86E-06,210.554
4.86E-06,210.158
4.86E-06,208.085
4.86E-06,205.954
4.86E-06,203.599
4.87E-06,200.512
4.87E-06,198.09
4.87E-06,195.629
4.87E-06,194.394
4.87E-06,189.306
4.87E-06,187.433
4.88E-06,179.163
4.88E-06,178.121
4.88E-06,177.075
4.88E-06,165.799
4.88E-06,162.238
4.89E-06,155.1
4.89E-06,133.339
4.90E-06,131.695
4.90E-06,127.202
4.90E-06,124.032
4.90E-06,120.867
4.90E-06,114.999
4.90E-06,108.162
4.91E-06,103.496
4.91E-06,99.908
4.91E-06,95.1576
4.91E-06,92.1744
4.91E-06,90.6948
4.91E-06,88.4701
4.92E-06,84.9852
4.92E-06,82.2196
4.92E-06,79.3127
4.92E-06,76.4287
4.92E-06,74.0468
4.92E-06,71.0942
4.92E-06,69.1578
4.93E-06,67.7867
4.93E-06,64.6849
4.93E-06,64.1725
4.93E-06,60.8159
4.93E-06,60.5919
4.93E-06,57.7085
4.93E-06,56.8816
4.94E-06,54.8345
4.94E-06,53.5015
4.94E-06,52.1817
4.94E-06,50.4309
4.94E-06,49.738
4.94E-06,47.4898
4.94E-06,47.1922
4.95E-06,45.4285
4.95E-06,44.3433
4.95E-06,43.4051
4.95E-06,41.8031
4.95E-06,41.5595
4.95E-06,39.881
4.95E-06,39.5724
4.96E-06,38.3532
4.96E-06,37.6062
4.96E-06,36.9603
4.96E-06,35.8578
4.96E-06,35.6906
4.96E-06,35.2294
4.96E-06,34.5417
4.97E-06,33.6278
4.97E-06,33.4894
4.97E-06,32.5342
4.97E-06,32.0059
4.97E-06,31.6592
4.97E-06,30.758
4.98E-06,30.3258
4.98E-06,29.7596
4.98E-06,28.9123
4.98E-06,28.8706
4.99E-06,28.0825
4.99E-06,27.7434
4.99E-06,27.3765
4.99E-06,27.2254
4.99E-06,26.7479
4.99E-06,26.6395
5.00E-06,26.1872
5.00E-06,25.6787
5.00E-06,25.6351
5.00E-06,25.2055
5.01E-06,25.0788
5.01E-06,24.5536
5.02E-06,24.1485
5.02E-06,24.1181
5.02E-06,23.7045
5.03E-06,23.3096
5.03E-06,23.286
5.03E-06,22.967
5.03E-06,22.8424
5.03E-06,22.7612
5.04E-06,22.47
5.04E-06,22.4002
5.05E-06,22.1
5.06E-06,21.8408
5.06E-06,21.8408
5.06E-06,21.6309
5.07E-06,21.451
5.07E-06,21.3907
5.08E-06,21.2727
5.08E-06,21.2354
5.09E-06,21.1399
5.09E-06,21.1174
5.10E-06,21.0516
5.11E-06,20.9922
5.11E-06,20.9874
5.11E-06,20.9697
5.12E-06,20.9729
5.13E-06,20.9817
5.14E-06,21.0491
5.14E-06,21.056
5.16E-06,21.1758
5.16E-06,21.2373
5.17E-06,21.35
5.18E-06,21.5016
5.18E-06,21.569
5.19E-06,21.671
5.20E-06,21.8371
5.20E-06,21.8542
5.21E-06,22.1602
5.22E-06,22.2982
5.22E-06,22.479
5.23E-06,22.693
5.23E-06,22.8238
5.25E-06,23.3087
5.25E-06,23.4288
5.26E-06,23.7746
5.27E-06,24.2296
5.27E-06,24.2697
5.28E-06,24.7353
5.29E-06,24.8502
5.30E-06,25.5177
5.31E-06,25.8668
5.31E-06,26.0521
5.32E-06,26.634
5.33E-06,27.0408
5.33E-06,27.0408
5.34E-06,27.4883
5.34E-06,28.0063
5.35E-06,28.3718
5.36E-06,28.7566
5.36E-06,29.0051
5.36E-06,29.1707
5.37E-06,29.6213
5.37E-06,30.1027
5.38E-06,30.6192
5.38E-06,31.2029
5.39E-06,31.7109
5.39E-06,31.8684
5.39E-06,32.2886
5.40E-06,32.906
5.40E-06,33.2058
5.40E-06,33.6278
5.41E-06,34.4312
5.41E-06,35.2818
5.41E-06,35.5669
5.42E-06,36.4762
5.42E-06,36.4762
5.42E-06,37.1882
5.43E-06,38.8633
5.44E-06,39.3146
5.44E-06,40.4257
5.44E-06,40.7584
5.45E-06,41.0341
5.45E-06,41.5183
5.46E-06,41.9338
5.46E-06,41.9597
5.46E-06,42.2242
5.47E-06,42.4407
5.47E-06,42.5105
5.47E-06,42.5337
5.47E-06,42.5082
5.47E-06,42.4959
5.48E-06,42.4657
5.48E-06,42.3445
5.48E-06,42.1972
5.49E-06,41.8676
5.49E-06,41.7937
5.49E-06,41.4168
5.50E-06,40.7839
5.50E-06,40.0743
5.51E-06,39.1515
5.51E-06,38.5289
5.52E-06,38.3727
5.52E-06,37.3655
5.53E-06,36.6272
5.53E-06,35.9345
5.54E-06,35.2964
5.54E-06,34.8858
5.54E-06,34.8573
5.55E-06,34.4628
5.55E-06,34.1017
5.56E-06,33.7729
5.56E-06,33.4744
5.57E-06,33.2044
5.57E-06,32.8842
5.58E-06,32.6045
5.58E-06,32.5555
5.58E-06,32.3578
5.59E-06,32.1234
5.60E-06,31.9177
5.60E-06,31.8522
5.60E-06,31.726
5.61E-06,31.4658
5.62E-06,31.2381
5.63E-06,31.0352
5.64E-06,30.8661
5.64E-06,30.8383
5.65E-06,30.5868
5.67E-06,30.3594
5.68E-06,30.1512
5.69E-06,29.9802
5.70E-06,29.915
5.72E-06,29.699
5.72E-06,29.6864
5.74E-06,29.5586
5.75E-06,29.5124
5.75E-06,29.4979
5.77E-06,29.4701
5.77E-06,29.4751
5.79E-06,29.5249
5.80E-06,29.5429
5.82E-06,29.7077
5.82E-06,29.7338
5.84E-06,29.9791
5.84E-06,30.0056
5.85E-06,30.1366
5.86E-06,30.3772
5.86E-06,30.4069
5.88E-06,30.9184
5.88E-06,30.9575
5.89E-06,31.3814
5.90E-06,31.6777
5.91E-06,31.9027
5.91E-06,32.2555
5.92E-06,32.519
5.93E-06,32.9315
5.93E-06,33.2383
5.94E-06,33.7181
5.95E-06,34.074
5.96E-06,34.6301
5.96E-06,35.0417
5.97E-06,35.6845
5.97E-06,36.1594
5.98E-06,36.9008
5.99E-06,37.4478
6.00E-06,38.3016
6.00E-06,38.9305
6.01E-06,39.9068
6.01E-06,40.1753
6.02E-06,41.5571
6.02E-06,41.7472
6.03E-06,43.0879
6.03E-06,43.3006
6.04E-06,44.7804
6.04E-06,45.015
6.05E-06,46.6433
6.05E-06,46.9014
6.06E-06,48.6862
6.07E-06,48.9696
6.08E-06,51.3003
6.08E-06,51.3778
6.09E-06,53.7531
6.09E-06,54.0057
6.10E-06,56.4125
6.10E-06,58.3338
6.11E-06,59.1998
6.12E-06,62.658
6.12E-06,63.8798
6.13E-06,66.7516
6.14E-06,68.0211
6.15E-06,70.9869
6.15E-06,72.298
6.16E-06,75.1982
6.16E-06,76.4835
6.17E-06,78.8299
6.17E-06,78.9049
6.18E-06,81.831
6.18E-06,82.4021
6.19E-06,84.6381
6.20E-06,85.8093
6.20E-06,87.2829
6.21E-06,88.8905
6.21E-06,89.7447
6.22E-06,91.4359
6.22E-06,92.0529
6.22E-06,92.4358
6.22E-06,93.1952
6.23E-06,94.6607
6.23E-06,96.2716
6.24E-06,98.0565
6.24E-06,100.05
6.25E-06,102.293
6.25E-06,102.293
6.25E-06,103.738
6.25E-06,104.882
6.26E-06,107.115
6.26E-06,109.576
6.26E-06,110.34
6.26E-06,111.42
6.27E-06,114.646
6.27E-06,117.088
6.27E-06,118.282
6.27E-06,122.438
6.27E-06,122.645
6.28E-06,125.975
6.28E-06,129.337
6.28E-06,129.821
6.28E-06,134.125
6.29E-06,138.761
6.29E-06,138.761
6.29E-06,143.962
6.29E-06,148.533
6.29E-06,149.589
6.29E-06,155.286
6.29E-06,157.189
6.30E-06,160.072
6.30E-06,164.765
6.30E-06,173.015
6.30E-06,173.507
6.30E-06,182.144
6.31E-06,188.119
6.31E-06,189.207
6.31E-06,192.012
6.31E-06,193.805
6.31E-06,202.778
6.31E-06,206.911
6.31E-06,214.424
6.31E-06,219.265
6.32E-06,226.193
6.32E-06,226.902
6.32E-06,243.465
6.32E-06,245.856
6.32E-06,247.851
6.32E-06,259.256
6.33E-06,271.746
6.33E-06,272.625
6.33E-06,281.864
6.33E-06,299.877
6.33E-06,301.802
6.33E-06,306.623
6.34E-06,325.242
6.34E-06,333.437
6.34E-06,345.75
6.34E-06,366.429
6.34E-06,370.676
6.35E-06,402.581
6.35E-06,443.059
6.35E-06,447.153
6.36E-06,471.411
6.36E-06,475.114
6.36E-06,483.339
6.36E-06,504.96
6.37E-06,510.373
6.37E-06,534.205
6.37E-06,550.2
6.38E-06,552.201
6.38E-06,566.382
6.38E-06,574.959
6.39E-06,579.53
6.39E-06,580.327
6.39E-06,582.153
6.39E-06,582.479
6.39E-06,582.496
6.39E-06,582.35
6.39E-06,581.548
6.40E-06,580.926
6.40E-06,576.753
6.40E-06,576.284
6.40E-06,574.193
6.40E-06,568.939
6.40E-06,567.249
6.41E-06,560.336
6.41E-06,559.606
6.41E-06,551.636
6.41E-06,543.233
6.41E-06,536.732
6.41E-06,533.472
6.41E-06,526.718
6.42E-06,511.571
6.42E-06,508.982
6.42E-06,501.19
6.42E-06,484.088
6.42E-06,472.461
6.43E-06,466.278
6.43E-06,441.478
6.43E-06,438.24
6.43E-06,418.668
6.44E-06,402.332
6.44E-06,363.123
6.44E-06,358.202
6.45E-06,324.209
6.45E-06,321.943
6.45E-06,317.337
6.45E-06,290.948
6.45E-06,285.948
6.46E-06,267.255
6.46E-06,267.185
6.46E-06,258.759
6.46E-06,244.826
6.46E-06,239.524
6.46E-06,223.865
6.47E-06,221.399
6.47E-06,217.358
6.47E-06,204.42
6.47E-06,190.982
6.47E-06,186.574
6.47E-06,178.247
6.48E-06,175.518
6.48E-06,166.417
6.48E-06,165.14
6.48E-06,155.423
6.48E-06,155.423
6.48E-06,146.368
6.48E-06,145.296
6.49E-06,137.93
6.49E-06,135.939
6.49E-06,130.081
6.49E-06,127.324
6.49E-06,121.918
6.49E-06,119.397
6.50E-06,113.648
6.50E-06,111.361
6.50E-06,106.146
6.50E-06,104.074
6.50E-06,99.3496
6.50E-06,97.4746
6.51E-06,93.199
6.51E-06,91.5031
6.51E-06,87.6478
6.51E-06,86.1193
6.51E-06,82.6337
6.51E-06,81.2517
6.52E-06,78.0996
6.52E-06,76.8411
6.52E-06,74.6873
6.52E-06,72.8692
6.52E-06,71.0087
6.52E-06,68.5922
6.52E-06,67.6665
6.53E-06,64.7757
6.53E-06,64.6232
6.53E-06,61.8592
6.53E-06,61.3969
6.53E-06,59.3351
6.54E-06,58.3732
6.54E-06,57.0308
6.54E-06,55.6682
6.54E-06,54.9221
6.54E-06,53.2454
6.55E-06,52.3795
6.55E-06,50.3494
6.55E-06,50.0917
6.55E-06,49.0577
6.55E-06,48.3474
6.55E-06,47.8348
6.56E-06,46.4093
6.56E-06,45.6196
6.56E-06,44.6586
6.57E-06,43.413
6.57E-06,43.0668
6.57E-06,41.6208
6.57E-06,41.2713
6.58E-06,40.301
6.58E-06,40.301
6.58E-06,39.4144
6.58E-06,38.7239
6.59E-06,37.7751
6.59E-06,37.3125
6.59E-06,36.3202
6.59E-06,36.0448
6.60E-06,34.9021
6.60E-06,34.4314
6.61E-06,33.8705
6.61E-06,32.9341
6.61E-06,32.8382
6.62E-06,31.8178
6.62E-06,31.6908
6.63E-06,30.8289
6.63E-06,30.4908
6.64E-06,29.9452
6.64E-06,29.9452
6.64E-06,29.4525
6.65E-06,29.1662
6.65E-06,28.5531
6.65E-06,28.4682
6.66E-06,27.8443
6.66E-06,27.7731
6.67E-06,27.171
6.68E-06,26.787
6.68E-06,26.6399
6.69E-06,26.1805
6.69E-06,26.0041
6.70E-06,25.653
6.71E-06,25.3507
6.71E-06,25.2105
6.72E-06,24.8466
6.72E-06,24.8336
6.74E-06,24.5657
6.74E-06,24.4692
6.74E-06,24.4234
6.75E-06,24.3543
6.75E-06,24.2616
6.76E-06,24.2167
6.77E-06,24.1553
6.77E-06,24.15
6.78E-06,24.1561
6.78E-06,24.1578
6.79E-06,24.1694
6.80E-06,24.2631
6.80E-06,24.2714
6.81E-06,24.417
6.81E-06,24.4355
6.82E-06,24.6249
6.82E-06,24.6945
6.83E-06,24.9204
6.83E-06,25.0482
6.84E-06,25.3024
6.84E-06,25.5116
6.85E-06,25.7829
6.85E-06,26.0836
6.86E-06,26.3784
6.86E-06,26.7439
6.86E-06,26.8437
6.87E-06,27.2696
6.87E-06,27.3839
6.88E-06,27.8712
6.88E-06,28.0005
6.88E-06,28.5521
6.88E-06,28.7002
6.89E-06,29.3327
6.89E-06,29.5028
6.90E-06,30.2291
6.90E-06,30.4247
6.90E-06,31.2608
6.90E-06,31.4839
6.91E-06,32.1111
6.91E-06,32.3864
6.91E-06,33.059
6.91E-06,33.394
6.92E-06,34.0151
6.92E-06,34.1155
6.92E-06,34.5213
6.92E-06,35.2956
6.92E-06,35.7827
6.93E-06,36.6097
6.93E-06,37.1763
6.93E-06,38.0851
6.93E-06,38.7446
6.94E-06,39.7447
6.94E-06,40.5129
6.94E-06,41.6149
6.94E-06,42.5049
6.95E-06,43.3255
6.95E-06,44.3109
6.95E-06,44.9588
6.95E-06,46.5959
6.95E-06,47.1731
6.96E-06,49.3106
6.96E-06,49.6341
6.96E-06,52.3719
6.96E-06,52.3719
6.97E-06,54.6429
6.97E-06,55.085
6.97E-06,57.0929
6.97E-06,57.6805
6.97E-06,59.7453
6.97E-06,60.4975
6.98E-06,62.6118
6.98E-06,63.5514
6.98E-06,65.1852
6.98E-06,65.8397
6.98E-06,66.8575
6.98E-06,69.3327
6.98E-06,70.4311
6.99E-06,73.0998
6.99E-06,74.2826
6.99E-06,77.1527
6.99E-06,78.423
6.99E-06,81.4983
6.99E-06,82.6396
7.00E-06,88.5863
7.00E-06,89.0828
7.00E-06,90.1216
7.00E-06,96.1056
7.00E-06,96.3772
7.00E-06,100.89
7.01E-06,103.717
7.01E-06,105.479
7.01E-06,111.859
7.01E-06,115.314
7.02E-06,120.483
7.02E-06,125.834
7.02E-06,125.834
7.02E-06,134.768
7.03E-06,141.861
7.03E-06,146.888
7.03E-06,154.807
7.04E-06,168.543
7.04E-06,172.168
7.04E-06,181.391
7.05E-06,185.501
7.05E-06,192.787
7.05E-06,193.419
7.05E-06,197.198
7.06E-06,203.478
7.06E-06,207.584
7.06E-06,210.207
7.06E-06,212.256
7.06E-06,215.119
7.07E-06,219.309
7.07E-06,221.185
7.07E-06,224.391
7.07E-06,225.66
7.08E-06,227.694
7.08E-06,227.767
7.08E-06,228.621
7.08E-06,228.802
7.08E-06,228.809
7.09E-06,228.521
7.09E-06,227.639
7.09E-06,226.811
7.09E-06,225.706
7.09E-06,224.597
7.10E-06,222.923
7.10E-06,221.519
7.10E-06,218.212
7.10E-06,216.378
7.11E-06,212.282
7.11E-06,210.074
7.11E-06,208.24
7.11E-06,205.123
7.11E-06,202.427
7.11E-06,196.737
7.12E-06,193.27
7.12E-06,184.224
7.13E-06,169.133
7.13E-06,165.349
7.13E-06,161.504
7.14E-06,146.079
7.14E-06,138.352
7.14E-06,134.559
7.15E-06,127.172
7.15E-06,119.957
7.15E-06,116.466
7.16E-06,109.692
7.16E-06,106.417
7.16E-06,100.059
7.17E-06,94.1278
7.17E-06,91.2449
7.17E-06,88.4771
7.17E-06,85.7922
7.17E-06,83.2004
7.17E-06,80.6907
7.18E-06,78.2735
7.18E-06,75.9366
7.18E-06,73.6877
7.18E-06,71.5167
7.18E-06,69.4335
7.19E-06,67.4249
7.19E-06,65.5007
7.19E-06,63.6474
7.19E-06,61.8745
7.19E-06,60.1685
7.19E-06,58.5384
7.20E-06,56.9711
7.20E-06,55.475
7.20E-06,54.0373
7.20E-06,52.6661
7.20E-06,51.349
7.20E-06,50.0936
7.21E-06,48.8862
7.21E-06,47.9151
7.21E-06,46.0424
7.21E-06,44.3421
7.22E-06,43.5204
7.22E-06,42.7483
7.22E-06,42.0085
7.22E-06,41.2721
7.22E-06,40.5798
7.22E-06,39.2645
7.23E-06,38.646
7.23E-06,37.47
7.23E-06,36.9162
7.23E-06,35.8987
7.23E-06,35.4186
7.24E-06,34.5023
7.24E-06,34.0693
7.24E-06,33.242
7.24E-06,32.8506
7.25E-06,32.1018
7.25E-06,31.7471
7.25E-06,31.0677
7.25E-06,30.7482
7.25E-06,30.4418
7.26E-06,29.8353
7.26E-06,28.7557
7.27E-06,27.7969
7.27E-06,26.9417
7.28E-06,26.1756
7.29E-06,25.4864
7.29E-06,24.8641
7.30E-06,24.0376
7.31E-06,23.3329
7.32E-06,22.7179
7.33E-06,22.1781
7.33E-06,21.702
7.34E-06,21.2833
7.35E-06,21.1529
7.35E-06,20.9082
7.36E-06,20.6819
7.36E-06,20.4688
7.37E-06,20.2735
7.38E-06,20.0948
7.38E-06,19.9311
7.39E-06,19.7787
7.40E-06,19.4997
7.41E-06,19.2647
7.42E-06,19.159
7.43E-06,18.9649
7.43E-06,18.88
7.45E-06,18.7236
7.45E-06,18.6556
7.46E-06,18.5309
7.47E-06,18.4623
7.47E-06,18.4508
7.48E-06,18.3864
7.50E-06,18.2715
7.51E-06,18.2065
7.53E-06,18.1106
7.53E-06,18.0986
7.55E-06,18.031
7.55E-06,18.0177
7.56E-06,17.9576
7.58E-06,17.8818
7.58E-06,17.8639
7.59E-06,17.7805
7.60E-06,17.6781
7.61E-06,17.5319
7.63E-06,17.3834
7.64E-06,17.1616
7.65E-06,17.1008
7.65E-06,17.06
7.65E-06,16.9898
7.66E-06,16.8611
7.68E-06,16.5064
7.68E-06,16.4655
7.69E-06,16.2738
7.70E-06,16.1404
7.71E-06,16.0298
7.72E-06,15.9048
7.73E-06,15.8223
7.74E-06,15.7498
7.74E-06,15.6873
7.75E-06,15.6403
7.76E-06,15.5924
7.76E-06,15.5844
7.77E-06,15.5608
7.77E-06,15.5406
7.78E-06,15.5287
7.78E-06,15.5284
7.79E-06,15.5323
7.80E-06,15.5518
7.80E-06,15.5551
7.82E-06,15.5921
7.82E-06,15.6338
7.83E-06,15.6459
7.84E-06,15.7158
7.85E-06,15.7796
7.86E-06,15.8413
7.87E-06,15.9687
7.87E-06,15.99
7.88E-06,16.1032
7.89E-06,16.1969
7.91E-06,16.347
7.92E-06,16.455
7.93E-06,16.6289
7.95E-06,16.9085
7.95E-06,16.9416
7.98E-06,17.2599
7.98E-06,17.297
8.00E-06,17.654
8.00E-06,17.6956
8.02E-06,18.026
8.02E-06,18.0958
8.04E-06,18.3869
8.05E-06,18.5919
8.05E-06,18.6454
8.05E-06,18.776
8.07E-06,19.1355
8.07E-06,19.1932
8.09E-06,19.6519
8.09E-06,19.7494
8.11E-06,20.1546
8.11E-06,20.3519
8.12E-06,20.6838
8.14E-06,21.2033
8.14E-06,21.2242
8.15E-06,21.7782
8.16E-06,21.9814
8.16E-06,22.2331
8.17E-06,22.3888
8.18E-06,23.0547
8.19E-06,23.1962
8.20E-06,23.7846
8.21E-06,24.1885
8.22E-06,24.7013
8.23E-06,25.302
8.23E-06,25.3654
8.23E-06,25.715
8.25E-06,26.547
8.25E-06,26.8358
8.26E-06,27.655
8.27E-06,27.9571
8.27E-06,28.5412
8.29E-06,29.4632
8.29E-06,29.4876
8.29E-06,29.5762
8.30E-06,30.4671
8.30E-06,30.6355
8.30E-06,30.806
8.31E-06,32.0055
8.31E-06,32.1412
8.32E-06,33.1352
8.33E-06,33.6237
8.33E-06,34.3521
8.34E-06,34.6173
8.34E-06,35.2505
8.34E-06,35.6582
8.35E-06,37.0377
8.36E-06,37.0672
8.37E-06,38.605
8.37E-06,39.0372
8.38E-06,40.2741
8.38E-06,40.8601
8.38E-06,41.2624
8.39E-06,42.5175
8.39E-06,43.3339
8.40E-06,45.0205
8.41E-06,46.165
8.41E-06,46.8439
8.42E-06,48.5608
8.42E-06,48.8102
8.42E-06,49.3747
8.43E-06,50.928
8.43E-06,51.7492
8.44E-06,53.2243
8.44E-06,54.3398
8.45E-06,55.7148
8.45E-06,57.1753
8.45E-06,57.876
8.46E-06,58.5994
8.46E-06,60.2747
8.46E-06,61.7531
8.47E-06,63.7996
8.47E-06,65.2172
8.48E-06,67.8308
8.48E-06,69.0311
8.49E-06,71.7473
8.49E-06,72.3176
8.49E-06,73.2396
8.50E-06,76.4926
8.50E-06,77.3207
8.51E-06,80.2239
8.51E-06,81.8518
8.51E-06,84.2779
8.52E-06,87.6418
8.52E-06,88.6667
8.53E-06,93.2292
8.53E-06,94.1505
8.53E-06,97.9683
8.53E-06,98.4739
8.54E-06,101.505
8.54E-06,103.068
8.54E-06,106.938
8.55E-06,108.639
8.55E-06,112.857
8.55E-06,114.714
8.56E-06,119.323
8.56E-06,121.352
8.56E-06,126.4
8.56E-06,128.624
8.57E-06,134.165
8.57E-06,136.608
8.58E-06,142.703
8.58E-06,145.392
8.58E-06,152.113
8.58E-06,155.08
8.58E-06,156.141
8.59E-06,162.512
8.59E-06,165.795
8.59E-06,174.022
8.60E-06,177.657
8.60E-06,186.779
8.60E-06,190.81
8.60E-06,192.243
8.61E-06,200.85
8.61E-06,201.591
8.61E-06,213.321
8.61E-06,216.631
8.62E-06,223.454
8.62E-06,226.016
8.62E-06,234.147
8.62E-06,239.735
8.63E-06,251.552
8.63E-06,253.524
8.63E-06,254.537
8.63E-06,269.519
8.63E-06,270.613
8.64E-06,284.486
8.64E-06,286.801
8.64E-06,287.989
8.64E-06,306.789
8.64E-06,309.433
8.64E-06,312.08
8.65E-06,327.048
8.65E-06,337.078
8.65E-06,339.947
8.65E-06,348.789
8.65E-06,367.372
8.66E-06,370.473
8.66E-06,372.064
8.66E-06,397.082
8.66E-06,400.599
8.66E-06,404.122
8.67E-06,432.954
8.67E-06,436.765
8.67E-06,440.582
8.67E-06,471.753
8.67E-06,475.85
8.67E-06,479.951
8.68E-06,507.101
8.68E-06,513.374
8.68E-06,522.107
8.68E-06,539.903
8.69E-06,557.718
8.69E-06,573.99
8.69E-06,590.279
8.69E-06,609.212
8.70E-06,628.167
8.70E-06,645.367
8.70E-06,682.263
8.70E-06,687.188
8.71E-06,731.599
8.71E-06,774.83
8.72E-06,815.642
8.72E-06,818.071
8.72E-06,829.748
8.73E-06,871.841
8.73E-06,882.141
8.73E-06,885.579
8.73E-06,911.451
8.74E-06,928.222
8.74E-06,939.878
8.74E-06,951.543
8.74E-06,966.483
8.75E-06,986.625
8.75E-06,999.335
8.75E-06,1015.81
8.75E-06,1024.98
8.76E-06,1037.83
8.76E-06,1040.08
8.76E-06,1044.57
8.76E-06,1050.75
8.77E-06,1056.65
8.77E-06,1057.62
8.77E-06,1059.24
8.77E-06,1060.24
8.77E-06,1061.5
8.77E-06,1061.57
8.77E-06,1061.44
8.78E-06,1060.35
8.78E-06,1057.52
8.78E-06,1052.17
8.79E-06,1047.27
8.79E-06,1035.99
8.79E-06,1031.2
8.79E-06,1029.27
8.80E-06,1012.51
8.80E-06,1003.53
8.80E-06,1002.03
8.80E-06,982.561
8.80E-06,971.549
8.80E-06,971.549
8.81E-06,943.147
8.81E-06,928.468
8.81E-06,922.948
8.82E-06,900.752
8.82E-06,888.36
8.82E-06,855.245
8.82E-06,846.494
8.83E-06,831.147
8.83E-06,780.205
8.84E-06,713.617
8.84E-06,704.721
8.85E-06,665.1
8.85E-06,652.324
8.86E-06,627.139
8.86E-06,606.117
8.86E-06,602.102
8.87E-06,554.842
8.87E-06,550.984
8.87E-06,516.275
8.87E-06,510.914
8.88E-06,509.126
8.88E-06,480.223
8.88E-06,478.563
8.89E-06,450.101
8.89E-06,447.096
8.89E-06,423.682
8.89E-06,416.747
8.90E-06,399.209
8.90E-06,390.28
8.90E-06,389.006
8.90E-06,376.58
8.90E-06,369.542
8.91E-06,355.795
8.91E-06,349.313
8.91E-06,336.675
8.92E-06,330.729
8.92E-06,323.968
8.92E-06,318.185
8.92E-06,313.667
8.93E-06,300.457
8.93E-06,297.984
8.93E-06,284.328
8.93E-06,283.575
8.94E-06,274.04
8.94E-06,270.382
8.94E-06,269.668
8.94E-06,258.302
8.95E-06,256.347
8.95E-06,245.351
8.95E-06,244.164
8.96E-06,236.365
8.96E-06,233.031
8.96E-06,232
8.96E-06,224.688
8.97E-06,220.016
8.97E-06,218.075
8.97E-06,211.809
8.97E-06,209.131
8.97E-06,207.395
8.98E-06,199.293
8.98E-06,197.716
8.99E-06,190.414
8.99E-06,188.281
8.99E-06,186.156
9.00E-06,182.249
9.00E-06,175.907
9.00E-06,174.736
9.01E-06,166.784
9.01E-06,165.732
9.02E-06,161.661
9.02E-06,158.621
9.02E-06,158.151
9.03E-06,151.322
9.03E-06,151.322
9.04E-06,145.178
9.04E-06,144.78
9.05E-06,140.738
9.05E-06,139.641
9.05E-06,138.577
9.06E-06,134.673
9.06E-06,132.784
9.07E-06,130.204
9.07E-06,127.716
9.08E-06,126.22
9.08E-06,124.068
9.09E-06,123.354
9.09E-06,122.721
9.10E-06,119.711
9.10E-06,119.711
9.11E-06,117.282
9.11E-06,116.831
9.12E-06,115.383
9.12E-06,114.823
9.12E-06,114.718
9.13E-06,114.062
9.13E-06,113.494
9.13E-06,113.463
9.14E-06,113.223
9.14E-06,113.225
9.14E-06,113.326
9.15E-06,113.433
9.15E-06,113.477
9.15E-06,113.998
9.16E-06,114.633
9.16E-06,114.748
9.16E-06,115.894
9.16E-06,115.964
9.17E-06,117.457
9.17E-06,118.428
9.17E-06,119.327
9.18E-06,120.438
9.18E-06,121.739
9.18E-06,121.875
9.19E-06,125.398
9.19E-06,125.972
9.19E-06,129.537
9.20E-06,131.074
9.20E-06,131.805
9.20E-06,134.239
9.20E-06,136.401
9.21E-06,140.682
9.21E-06,142.29
9.21E-06,144.861
9.22E-06,149.162
9.22E-06,153.478
9.23E-06,155.202
9.23E-06,160.856
9.24E-06,165.226
9.24E-06,170.294
9.25E-06,171.648
9.25E-06,171.832
9.25E-06,176.471
9.26E-06,177.699
9.26E-06,180.153
9.26E-06,182.152
9.26E-06,182.859
9.27E-06,183.91
9.27E-06,185.391
9.27E-06,185.581
9.28E-06,187.022
9.28E-06,187.14
9.28E-06,187.508
9.28E-06,187.569
9.29E-06,187.235
9.29E-06,186.911
9.29E-06,185.966
9.30E-06,184.857
9.30E-06,184.214
9.30E-06,182.547
9.30E-06,182.067
9.30E-06,181.846
9.31E-06,177.271
9.31E-06,176.923
9.32E-06,171.612
9.32E-06,170.873
9.32E-06,167.628
9.33E-06,164.831
9.33E-06,163.864
9.34E-06,154.555
9.34E-06,153.503
9.34E-06,150.228
9.35E-06,139.272
9.36E-06,132.678
9.36E-06,126.187
9.36E-06,124.627
9.37E-06,123.1
9.37E-06,116.97
9.37E-06,115.975
9.38E-06,109.81
9.38E-06,108.886
9.38E-06,105.375
9.39E-06,104.089
9.39E-06,102.369
9.39E-06,101.154
9.39E-06,97.2019
9.40E-06,96.4315
9.40E-06,93.5474
9.40E-06,91.0896
9.40E-06,90.3059
9.41E-06,86.1883
9.41E-06,86.1352
9.42E-06,82.4218
9.42E-06,81.649
9.43E-06,79.0741
9.43E-06,77.6646
9.43E-06,76.0576
9.44E-06,74.1722
9.44E-06,73.3421
9.44E-06,71.1464
9.44E-06,71.1083
9.45E-06,69.1941
9.45E-06,68.4394
9.46E-06,67.4026
9.46E-06,65.8972
9.46E-06,65.7442
9.47E-06,64.2624
9.47E-06,63.691
9.47E-06,63.4331
9.48E-06,62.2808
9.48E-06,61.1777
9.49E-06,60.5218
9.49E-06,59.0558
9.50E-06,58.9621
9.50E-06,57.6148
