 Z=  16 A=  24  S  beta2=-0.09 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
  14.100   4.140704E-12   7.390873E-08
  14.200   4.036216E-12   6.136074E-08
  14.300   3.934364E-12   5.094310E-08
  14.400   3.835082E-12   4.229414E-08
  14.500   3.738306E-12   3.511358E-08
  14.600   3.643972E-12   2.915210E-08
  14.700   3.238112E-12   2.191690E-08
  14.800   2.811253E-12   1.607125E-08
  14.900   2.440664E-12   1.178475E-08
  15.000   2.118928E-12   8.641532E-09
  15.100   1.839604E-12   6.336672E-09
  15.200   1.597101E-12   4.646562E-09
  15.300   1.386566E-12   3.407236E-09
  15.400   1.203784E-12   2.498462E-09
  15.500   1.045097E-12   1.832075E-09
  15.600   8.012121E-13   1.240528E-09
  15.700   5.672868E-13   7.982593E-10
  15.800   4.016594E-13   5.136667E-10
  15.900   2.843892E-13   3.305360E-10
  16.000   2.013577E-13   2.126945E-10
  16.100   1.425685E-13   1.368654E-10
  16.200   1.009436E-13   8.807061E-11
  16.300   7.147165E-14   5.667199E-11
  16.400   5.060449E-14   3.646749E-11
  16.500   3.582979E-14   2.346623E-11
  16.600   2.237206E-14   1.368988E-11
  16.700   1.341367E-14   7.737715E-12
  16.800   8.042469E-15   4.373468E-12
  16.900   4.822043E-15   2.471947E-12
  17.000   2.891165E-15   1.397180E-12
  17.100   1.733463E-15   7.897061E-13
  17.200   1.039337E-15   4.463532E-13
  17.300   6.231576E-16   2.522852E-13
  17.400   3.736282E-16   1.425952E-13
  17.500   2.240172E-16   8.059688E-14
  17.600   1.343145E-16   4.555451E-14
  17.700   7.072692E-17   2.300423E-14
  17.800   3.629314E-17   1.135909E-14
  17.900   1.862363E-17   5.608925E-15
  18.000   9.556614E-18   2.769591E-15
  18.100   4.903925E-18   1.367576E-15
  18.200   2.516423E-18   6.752856E-16
  18.300   1.291289E-18   3.334444E-16
  18.400   6.626179E-19   1.646491E-16
  18.500   3.400188E-19   8.130090E-17
  18.600   1.744788E-19   4.014498E-17
  18.700   8.953286E-20   1.982290E-17
  18.800   4.594331E-20   9.788207E-18
  18.900   2.357556E-20   4.833248E-18
  19.000   1.209767E-20   2.386575E-18
  19.100   6.207855E-21   1.178450E-18
  19.200   3.185527E-21   5.818981E-19
  19.300   1.634636E-21   2.873313E-19
  19.400   8.388048E-22   1.418792E-19
  19.500   4.304281E-22   7.005752E-20
  19.600   2.208719E-22   3.459320E-20
  19.700   1.133392E-22   1.708153E-20
  19.800   5.815941E-23   8.434564E-21
  19.900   2.984419E-23   4.164842E-21
 Z=  16 A=  27  S  beta2= 0.37 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.619183E-02   1.026857E-01
   0.100   6.633541E-02   1.025917E-01
   0.200   6.667542E-02   1.023729E-01
   0.300   6.719767E-02   1.020357E-01
   0.400   6.789951E-02   1.015648E-01
   0.500   6.874391E-02   1.009679E-01
   0.600   6.969092E-02   1.002715E-01
   0.700   7.068936E-02   9.947525E-02
   0.800   7.169980E-02   9.859921E-02
   0.900   7.266325E-02   9.763576E-02
   1.000   7.354342E-02   9.660047E-02
   1.100   7.427536E-02   9.549022E-02
   1.200   7.484511E-02   9.431713E-02
   1.300   7.519497E-02   9.306875E-02
   1.400   7.529882E-02   9.174544E-02
   1.500   7.507254E-02   9.031620E-02
   1.600   7.462181E-02   8.882042E-02
   1.700   7.377282E-02   8.718083E-02
   1.800   7.270610E-02   8.546252E-02
   1.900   7.133007E-02   8.361950E-02
   2.000   6.952309E-02   8.155949E-02
   2.100   6.748712E-02   7.938019E-02
   2.200   6.505309E-02   7.695180E-02
   2.300   6.245807E-02   7.441191E-02
   2.400   5.962092E-02   7.169241E-02
   2.500   5.644034E-02   6.868008E-02
   2.600   5.315264E-02   6.555149E-02
   2.700   4.960650E-02   6.215331E-02
   2.800   4.605731E-02   5.870159E-02
   2.900   4.244011E-02   5.512613E-02
   3.000   3.868071E-02   5.133435E-02
