 Z=  17 A=  25  Cl beta2=-0.11 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.400   6.528695E-02   9.966524E-02
   0.500   6.611110E-02   9.908243E-02
   0.600   6.704276E-02   9.839316E-02
   0.700   6.802801E-02   9.762743E-02
   0.800   6.902979E-02   9.678205E-02
   0.900   7.000166E-02   9.587813E-02
   1.000   7.088548E-02   9.491433E-02
   1.100   7.166119E-02   9.390894E-02
   1.200   7.226708E-02   9.285649E-02
   1.300   7.268431E-02   9.176069E-02
   1.400   7.284509E-02   9.060816E-02
   1.500   7.277889E-02   8.940524E-02
   1.600   7.238801E-02   8.811606E-02
   1.700   7.166478E-02   8.672018E-02
   1.800   7.081249E-02   8.529417E-02
   1.900   6.950647E-02   8.367886E-02
   2.000   6.796995E-02   8.195449E-02
   2.100   6.605270E-02   8.001979E-02
   2.200   6.380643E-02   7.786520E-02
   2.300   6.148452E-02   7.566089E-02
   2.400   5.874700E-02   7.312659E-02
   2.500   5.586357E-02   7.044914E-02
   2.600   5.269835E-02   6.749147E-02
   2.700   4.932678E-02   6.429159E-02
   2.800   4.602261E-02   6.109943E-02
   2.900   4.246378E-02   5.758479E-02
   3.000   3.893220E-02   5.401168E-02
   3.100   3.531792E-02   5.025586E-02
   3.200   3.171416E-02   4.640102E-02
   3.300   2.835880E-02   4.270579E-02
   3.400   2.500049E-02   3.888716E-02
   3.500   2.186840E-02   3.520482E-02
   3.600   1.888934E-02   3.157515E-02
   3.700   1.613157E-02   2.808792E-02
   3.800   1.371264E-02   2.490234E-02
   3.900   1.148729E-02   2.185079E-02
   4.000   9.551637E-03   1.907527E-02
   4.100   7.853192E-03   1.652684E-02
   4.200   6.398447E-03   1.423547E-02
