Level_Number,Level_Energy,Protons,Neutrons,Atomic_Mass_Micro,Element_w_A,Level_Energy_SQRT,Level_Number_SQRT
2,0.003694,59,83,141910050.44,142Pr,0.060778285596090977,1.4142135623730951
3,0.01775,59,83,141910050.44,142Pr,0.13322912594474226,1.7320508075688772
4,0.06375700000000001,59,83,141910050.44,142Pr,0.2525014851441472,2.0
5,0.07230700000000001,59,83,141910050.44,142Pr,0.26889960951998426,2.23606797749979
6,0.084999,59,83,141910050.44,142Pr,0.2915458797513695,2.449489742783178
7,0.0903,59,83,141910050.44,142Pr,0.3004995840263344,2.6457513110645907
8,0.128262,59,83,141910050.44,142Pr,0.35813684535383955,2.8284271247461903
9,0.144599,59,83,141910050.44,142Pr,0.38026175195515,3.0
10,0.1535,59,83,141910050.44,142Pr,0.39179076048319467,3.1622776601683795
11,0.176886,59,83,141910050.44,142Pr,0.42057817347075915,3.3166247903554
12,0.200531,59,83,141910050.44,142Pr,0.4478068780177455,3.4641016151377544
13,0.3584,59,83,141910050.44,142Pr,0.5986651818838307,3.605551275463989
14,0.6313,59,83,141910050.44,142Pr,0.7945438943192503,3.7416573867739413
15,0.6372399999999999,59,83,141910050.44,142Pr,0.7982731362134141,3.872983346207417
16,0.6649,59,83,141910050.44,142Pr,0.8154140052758476,4.0
17,0.6816,59,83,141910050.44,142Pr,0.8255906976220118,4.123105625617661
18,0.7025,59,83,141910050.44,142Pr,0.8381527307120105,4.242640687119285
19,0.70475,59,83,141910050.44,142Pr,0.8394938951535026,4.358898943540674
20,0.7470100000000001,59,83,141910050.44,142Pr,0.8642974025183693,4.47213595499958
21,0.767,59,83,141910050.44,142Pr,0.8757853618324527,4.58257569495584
22,0.7903899999999999,59,83,141910050.44,142Pr,0.8890388068020427,4.69041575982343
23,0.8232,59,83,141910050.44,142Pr,0.9073036977771004,4.795831523312719
24,0.889983,59,83,141910050.44,142Pr,0.9433891031806547,4.898979485566356
25,0.9114,59,83,141910050.44,142Pr,0.9546727187890099,5.0
26,0.97819,59,83,141910050.44,142Pr,0.9890348831057477,5.0990195135927845
27,1.0419200000000002,59,83,141910050.44,142Pr,1.0207448260951413,5.196152422706632
28,1.07234,59,83,141910050.44,142Pr,1.035538507251179,5.291502622129181
29,1.11179,59,83,141910050.44,142Pr,1.0544145294901812,5.385164807134504
30,1.11461,59,83,141910050.44,142Pr,1.0557509175937287,5.477225575051661
31,1.1198,59,83,141910050.44,142Pr,1.0582060290888538,5.5677643628300215
32,1.15094,59,83,141910050.44,142Pr,1.072818717211813,5.656854249492381
33,1.15734,59,83,141910050.44,142Pr,1.0757973786917312,5.744562646538029
34,1.1588100000000001,59,83,141910050.44,142Pr,1.0764803760403625,5.830951894845301
35,1.1757,59,83,141910050.44,142Pr,1.0842970072816764,5.916079783099616
36,1.18239,59,83,141910050.44,142Pr,1.0873775793164029,6.0
37,1.2004,59,83,141910050.44,142Pr,1.095627673984187,6.082762530298219
38,1.2202,59,83,141910050.44,142Pr,1.1046266337545914,6.164414002968976
39,1.2366,59,83,141910050.44,142Pr,1.1120251795710383,6.244997998398398
40,1.2508,59,83,141910050.44,142Pr,1.118391702401265,6.324555320336759
41,1.26344,59,83,141910050.44,142Pr,1.1240284693903442,6.4031242374328485
42,1.2905200000000001,59,83,141910050.44,142Pr,1.136010563331169,6.48074069840786
1,0.0,59,84,142910822.564,143Pr,0.0,1.0
2,0.057356,59,84,142910822.564,143Pr,0.2394911271842863,1.4142135623730951
3,0.298,59,84,142910822.564,143Pr,0.5458937625582472,1.7320508075688772
4,0.350622,59,84,142910822.564,143Pr,0.5921334309089464,2.0
5,0.49036199999999996,59,84,142910822.564,143Pr,0.7002585236896441,2.23606797749979
6,0.61422,59,84,142910822.564,143Pr,0.7837218894480362,2.449489742783178
7,0.721923,59,84,142910822.564,143Pr,0.8496605204433121,2.6457513110645907
8,0.74026,59,84,142910822.564,143Pr,0.8603836353627375,2.8284271247461903
9,0.78733,59,84,142910822.564,143Pr,0.8873161781462119,3.0
10,0.8484200000000001,59,84,142910822.564,143Pr,0.9210971718553912,3.1622776601683795
11,0.9378200000000001,59,84,142910822.564,143Pr,0.9684110697425965,3.3166247903554
12,1.0143,59,84,142910822.564,143Pr,1.0071246198956711,3.4641016151377544
13,1.06021,59,84,142910822.564,143Pr,1.0296649940636033,3.605551275463989
14,1.1569399999999999,59,84,142910822.564,143Pr,1.0756114540111592,3.7416573867739413
15,1.16058,59,84,142910822.564,143Pr,1.0773021860183891,3.872983346207417
1,0.0,60,82,141907728.895,142Nd,0.0,1.0
2,1.57578,60,82,141907728.895,142Nd,1.2553007607740863,1.4142135623730951
3,2.08394,60,82,141907728.895,142Nd,1.4435858131749564,1.7320508075688772
4,2.100787,60,82,141907728.895,142Nd,1.4494091899805244,2.0
5,2.209303,60,82,141907728.895,142Nd,1.486372429776602,2.23606797749979
6,2.2174840000000002,60,82,141907728.895,142Nd,1.4891218888996294,2.449489742783178
7,2.244,60,82,141907728.895,142Nd,1.4979986648859205,2.6457513110645907
8,2.34,60,82,141907728.895,142Nd,1.5297058540778354,2.8284271247461903
9,2.3843389999999998,60,82,141907728.895,142Nd,1.544130499666398,3.0
10,2.43717,60,82,141907728.895,142Nd,1.5611438114408294,3.1622776601683795
11,2.513888,60,82,141907728.895,142Nd,1.5855245188895692,3.3166247903554
12,2.515,60,82,141907728.895,142Nd,1.5858751527153707,3.4641016151377544
13,2.529,60,82,141907728.895,142Nd,1.5902829936838285,3.605551275463989
14,2.547279,60,82,141907728.895,142Nd,1.5960197367200695,3.7416573867739413
15,2.583091,60,82,141907728.895,142Nd,1.607199738675937,3.872983346207417
16,2.58555,60,82,141907728.895,142Nd,1.607964551848081,4.0
17,2.656,60,82,141907728.895,142Nd,1.6297239029970692,4.123105625617661
18,2.73726,60,82,141907728.895,142Nd,1.654466681441485,4.242640687119285
19,2.776,60,82,141907728.895,142Nd,1.6661332479726823,4.358898943540674
20,2.84586,60,82,141907728.895,142Nd,1.6869676938222617,4.47213595499958
21,2.873,60,82,141907728.895,142Nd,1.6949926253526888,4.58257569495584
22,2.88631,60,82,141907728.895,142Nd,1.6989143592306235,4.69041575982343
23,2.958,60,82,141907728.895,142Nd,1.7198837169994954,4.795831523312719
24,2.9759,60,82,141907728.895,142Nd,1.7250797083033584,4.898979485566356
25,2.9831,60,82,141907728.895,142Nd,1.727165307664556,5.0
26,3.00997,60,82,141907728.895,142Nd,1.7349265114119388,5.0990195135927845
27,3.0451900000000003,60,82,141907728.895,142Nd,1.7450472772965209,5.196152422706632
28,3.08106,60,82,141907728.895,142Nd,1.7552948470271312,5.291502622129181
29,3.08585,60,82,141907728.895,142Nd,1.7566587602605124,5.385164807134504
30,3.12806,60,82,141907728.895,142Nd,1.7686322398961294,5.477225575051661
1,0.0,60,83,142909819.887,143Nd,0.0,1.0
2,0.74205,60,83,142909819.887,143Nd,0.8614232409216738,1.4142135623730951
3,1.22804,60,83,142909819.887,143Nd,1.1081696621005288,1.7320508075688772
4,1.30586,60,83,142909819.887,143Nd,1.1427423156600092,2.0
5,1.4070799999999999,60,83,142909819.887,143Nd,1.1862040296677465,2.23606797749979
6,1.43123,60,83,142909819.887,143Nd,1.196340252603748,2.449489742783178
7,1.506,60,83,142909819.887,143Nd,1.2271919165313956,2.6457513110645907
8,1.55554,60,83,142909819.887,143Nd,1.247212892813412,2.8284271247461903
9,1.55644,60,83,142909819.887,143Nd,1.2475736451208002,3.0
10,1.5588,60,83,142909819.887,143Nd,1.2485191228010888,3.1622776601683795
11,1.60838,60,83,142909819.887,143Nd,1.268219223951443,3.3166247903554
12,1.69,60,83,142909819.887,143Nd,1.3,3.4641016151377544
13,1.73921,60,83,142909819.887,143Nd,1.3187911131032086,3.605551275463989
14,1.77485,60,83,142909819.887,143Nd,1.3322349642611846,3.7416573867739413
15,1.79952,60,83,142909819.887,143Nd,1.3414618891343877,3.872983346207417
16,1.8515,60,83,142909819.887,143Nd,1.3606983501129117,4.0
17,1.8525599999999998,60,83,142909819.887,143Nd,1.3610878002538997,4.123105625617661
18,1.9003,60,83,142909819.887,143Nd,1.3785136923512948,4.242640687119285
19,1.91081,60,83,142909819.887,143Nd,1.38232051276106,4.358898943540674
20,1.9206,60,83,142909819.887,143Nd,1.3858571354941316,4.47213595499958
21,1.966,60,83,142909819.887,143Nd,1.4021412197064889,4.58257569495584
22,1.98822,60,83,142909819.887,143Nd,1.4100425525493903,4.69041575982343
23,1.9964,60,83,142909819.887,143Nd,1.412940196894405,4.795831523312719
24,2.00467,60,83,142909819.887,143Nd,1.4158636940044758,4.898979485566356
25,2.0113,60,83,142909819.887,143Nd,1.4182030884185803,5.0
26,2.01887,60,83,142909819.887,143Nd,1.420869452131335,5.0990195135927845
27,2.0192,60,83,142909819.887,143Nd,1.4209855734665289,5.196152422706632
28,2.0356,60,83,142909819.887,143Nd,1.4267445461609447,5.291502622129181
29,2.06385,60,83,142909819.887,143Nd,1.4366105944200747,5.385164807134504
30,2.06684,60,83,142909819.887,143Nd,1.437650861648961,5.477225575051661
31,2.074,60,83,142909819.887,143Nd,1.4401388821915753,5.5677643628300215
32,2.07513,60,83,142909819.887,143Nd,1.440531152040802,5.656854249492381
33,2.0906,60,83,142909819.887,143Nd,1.4458907289280196,5.744562646538029
34,2.09439,60,83,142909819.887,143Nd,1.4472007462684644,5.830951894845301
35,2.101,60,83,142909819.887,143Nd,1.449482666333061,5.916079783099616
36,2.12582,60,83,142909819.887,143Nd,1.4580192042630988,6.0
37,2.13443,60,83,142909819.887,143Nd,1.4609688566153627,6.082762530298219
38,2.137,60,83,142909819.887,143Nd,1.4618481453283716,6.164414002968976
39,2.1479,60,83,142909819.887,143Nd,1.4655715608594484,6.244997998398398
40,2.17358,60,83,142909819.887,143Nd,1.4743066166846026,6.324555320336759
41,2.183,60,83,142909819.887,143Nd,1.4774978849392644,6.4031242374328485
42,2.18704,60,83,142909819.887,143Nd,1.4788644292158766,6.48074069840786
43,2.19691,60,83,142909819.887,143Nd,1.4821976926172837,6.557438524302
44,2.2012099999999997,60,83,142909819.887,143Nd,1.4836475322663398,6.6332495807108
45,2.2206900000000003,60,83,142909819.887,143Nd,1.4901979734250077,6.708203932499369
46,2.2232,60,83,142909819.887,143Nd,1.491039905569264,6.782329983125268
47,2.2422,60,83,142909819.887,143Nd,1.4973977427524057,6.855654600401044
48,2.24931,60,83,142909819.887,143Nd,1.4997699823639623,6.928203230275509
49,2.25573,60,83,142909819.887,143Nd,1.5019087855126223,7.0
50,2.257,60,83,142909819.887,143Nd,1.5023315213360866,7.0710678118654755
51,2.28395,60,83,142909819.887,143Nd,1.5112742967443071,7.14142842854285
52,2.29453,60,83,142909819.887,143Nd,1.5147706096963989,7.211102550927978
53,2.3179,60,83,142909819.887,143Nd,1.5224651063324899,7.280109889280518
54,2.32318,60,83,142909819.887,143Nd,1.5241981498479782,7.3484692283495345
55,2.32326,60,83,142909819.887,143Nd,1.5242243929290726,7.416198487095663
56,2.34698,60,83,142909819.887,143Nd,1.5319856396193796,7.483314773547883
57,2.35946,60,83,142909819.887,143Nd,1.5360533844889637,7.54983443527075
58,2.36158,60,83,142909819.887,143Nd,1.5367433097300278,7.615773105863909
59,2.39817,60,83,142909819.887,143Nd,1.5486025958908889,7.681145747868608
60,2.39863,60,83,142909819.887,143Nd,1.5487511097655426,7.745966692414834
61,2.40552,60,83,142909819.887,143Nd,1.5509738875945012,7.810249675906654
62,2.40571,60,83,142909819.887,143Nd,1.5510351382222132,7.874007874011811
63,2.4155,60,83,142909819.887,143Nd,1.5541878908291624,7.937253933193772
64,2.42001,60,83,142909819.887,143Nd,1.555638132728817,8.0
65,2.4334,60,83,142909819.887,143Nd,1.5599358961188117,8.06225774829855
66,2.44328,60,83,142909819.887,143Nd,1.563099484997676,8.12403840463596
67,2.45154,60,83,142909819.887,143Nd,1.5657394419251245,8.18535277187245
68,2.4519,60,83,142909819.887,143Nd,1.5658543993615754,8.246211251235321
69,2.46001,60,83,142909819.887,143Nd,1.5684419020161378,8.306623862918075
70,2.462,60,83,142909819.887,143Nd,1.5690761613127644,8.366600265340756
71,2.46375,60,83,142909819.887,143Nd,1.5696337152342263,8.426149773176359
72,2.47594,60,83,142909819.887,143Nd,1.5735119955055952,8.48528137423857
73,2.48305,60,83,142909819.887,143Nd,1.5757696532171193,8.54400374531753
74,2.4898,60,83,142909819.887,143Nd,1.5779100101083077,8.602325267042627
75,2.4961599999999997,60,83,142909819.887,143Nd,1.5799240488074102,8.660254037844387
76,2.50465,60,83,142909819.887,143Nd,1.5826086060678426,8.717797887081348
77,2.50643,60,83,142909819.887,143Nd,1.583170868857812,8.774964387392123
78,2.51736,60,83,142909819.887,143Nd,1.5866190469044545,8.831760866327848
79,2.5281599999999997,60,83,142909819.887,143Nd,1.5900188678125804,8.888194417315589
80,2.53001,60,83,142909819.887,143Nd,1.5906005155286478,8.94427190999916
81,2.554,60,83,142909819.887,143Nd,1.598123900077838,9.0
82,2.557,60,83,142909819.887,143Nd,1.5990622251807463,9.055385138137417
83,2.563,60,83,142909819.887,143Nd,1.6009372255026117,9.1104335791443
84,2.57783,60,83,142909819.887,143Nd,1.6055622068297448,9.16515138991168
85,2.588,60,83,142909819.887,143Nd,1.6087262041752164,9.219544457292887
86,2.5887599999999997,60,83,142909819.887,143Nd,1.6089623985662311,9.273618495495704
87,2.59018,60,83,142909819.887,143Nd,1.6094036162504421,9.327379053088816
88,2.596,60,83,142909819.887,143Nd,1.6112107248898264,9.38083151964686
89,2.6231,60,83,142909819.887,143Nd,1.6195987157317704,9.433981132056603
90,2.626,60,83,142909819.887,143Nd,1.6204937519163718,9.486832980505138
91,2.66246,60,83,142909819.887,143Nd,1.6317046301337752,9.539392014169456
92,2.6722099999999998,60,83,142909819.887,143Nd,1.6346895729770836,9.591663046625438
93,2.68368,60,83,142909819.887,143Nd,1.6381941276906105,9.643650760992955
94,2.70058,60,83,142909819.887,143Nd,1.643344151418077,9.695359714832659
1,0.0,60,84,144242000.00000006,144Nd,0.0,1.0
2,0.696561,60,84,144242000.00000006,144Nd,0.8346023005000646,1.4142135623730951
3,1.314669,60,84,144242000.00000006,144Nd,1.1465901621765295,1.7320508075688772
4,1.5108709999999999,60,84,144242000.00000006,144Nd,1.2291749265259195,2.0
5,1.56092,60,84,144242000.00000006,144Nd,1.2493678401495694,2.23606797749979
6,1.7914599999999998,60,84,144242000.00000006,144Nd,1.338454332429762,2.449489742783178
7,2.07291,60,84,144242000.00000006,144Nd,1.4397603967327341,2.6457513110645907
8,2.08468,60,84,144242000.00000006,144Nd,1.4438420966296834,2.8284271247461903
9,2.09328,60,84,144242000.00000006,144Nd,1.446817196469547,3.0
10,2.1097900000000003,60,84,144242000.00000006,144Nd,1.4525116178537094,3.1622776601683795
11,2.17897,60,84,144242000.00000006,144Nd,1.476133462800705,3.3166247903554
12,2.18575,60,84,144242000.00000006,144Nd,1.4784282194276461,3.4641016151377544
13,2.2048,60,84,144242000.00000006,144Nd,1.4848568954616468,3.605551275463989
14,2.21831,60,84,144242000.00000006,144Nd,1.4893992077344476,3.7416573867739413
15,2.29541,60,84,144242000.00000006,144Nd,1.5150610548753471,3.872983346207417
16,2.3219,60,84,144242000.00000006,144Nd,1.523778199082793,4.0
17,2.32818,60,84,144242000.00000006,144Nd,1.5258374749625203,4.123105625617661
18,2.347,60,84,144242000.00000006,144Nd,1.5319921670818033,4.242640687119285
19,2.36882,60,84,144242000.00000006,144Nd,1.5390971379350946,4.358898943540674
20,2.3995,60,84,144242000.00000006,144Nd,1.5490319557710874,4.47213595499958
21,2.42021,60,84,144242000.00000006,144Nd,1.5557024137025692,4.58257569495584
22,2.45171,60,84,144242000.00000006,144Nd,1.565793728432963,4.69041575982343
23,2.464,60,84,144242000.00000006,144Nd,1.5697133496278868,4.795831523312719
24,2.49,60,84,144242000.00000006,144Nd,1.57797338380595,4.898979485566356
25,2.50842,60,84,144242000.00000006,144Nd,1.5837992297005326,5.0
26,2.52779,60,84,144242000.00000006,144Nd,1.5899025127346644,5.0990195135927845
27,2.56451,60,84,144242000.00000006,144Nd,1.6014087548155842,5.196152422706632
28,2.58232,60,84,144242000.00000006,144Nd,1.6069598625976942,5.291502622129181
29,2.59,60,84,144242000.00000006,144Nd,1.6093476939431082,5.385164807134504
30,2.59253,60,84,144242000.00000006,144Nd,1.6101335348349217,5.477225575051661
31,2.599,60,84,144242000.00000006,144Nd,1.6121414330014598,5.5677643628300215
32,2.60173,60,84,144242000.00000006,144Nd,1.6129879106800522,5.656854249492381
33,2.603,60,84,144242000.00000006,144Nd,1.613381541979454,5.744562646538029
34,2.60593,60,84,144242000.00000006,144Nd,1.6142893173158273,5.830951894845301
35,2.61307,60,84,144242000.00000006,144Nd,1.6164993040518143,5.916079783099616
36,2.614,60,84,144242000.00000006,144Nd,1.6167869371070511,6.0
37,2.655097,60,84,144242000.00000006,144Nd,1.629446838654149,6.082762530298219
38,2.6555400000000002,60,84,144242000.00000006,144Nd,1.6295827686865128,6.164414002968976
39,2.656,60,84,144242000.00000006,144Nd,1.6297239029970692,6.244997998398398
40,2.67561,60,84,144242000.00000006,144Nd,1.6357291951909398,6.324555320336759
41,2.68167,60,84,144242000.00000006,144Nd,1.637580532370851,6.4031242374328485
42,2.69297,60,84,144242000.00000006,144Nd,1.6410271173871565,6.48074069840786
43,2.71011,60,84,144242000.00000006,144Nd,1.6462411730970647,6.557438524302
44,2.71579,60,84,144242000.00000006,144Nd,1.6479654122584007,6.6332495807108
45,2.717,60,84,144242000.00000006,144Nd,1.6483324907311632,6.708203932499369
46,2.719,60,84,144242000.00000006,144Nd,1.6489390528457988,6.782329983125268
47,2.7202900000000003,60,84,144242000.00000006,144Nd,1.6493301670678313,6.855654600401044
48,2.732,60,84,144242000.00000006,144Nd,1.652876280911551,6.928203230275509
49,2.73285,60,84,144242000.00000006,144Nd,1.6531333884475263,7.0
50,2.7429900000000003,60,84,144242000.00000006,144Nd,1.656197451996591,7.0710678118654755
51,2.77544,60,84,144242000.00000006,144Nd,1.6659651857106739,7.14142842854285
52,2.77901,60,84,144242000.00000006,144Nd,1.6670362923463904,7.211102550927978
53,2.80369,60,84,144242000.00000006,144Nd,1.6744222884326403,7.280109889280518
54,2.80883,60,84,144242000.00000006,144Nd,1.675956443348096,7.3484692283495345
55,2.821,60,84,144242000.00000006,144Nd,1.679583281650541,7.416198487095663
56,2.82932,60,84,144242000.00000006,144Nd,1.6820582629623744,7.483314773547883
57,2.83,60,84,144242000.00000006,144Nd,1.6822603841260722,7.54983443527075
58,2.834,60,84,144242000.00000006,144Nd,1.6834488409215174,7.615773105863909
59,2.83458,60,84,144242000.00000006,144Nd,1.6836210975157089,7.681145747868608
60,2.839618,60,84,144242000.00000006,144Nd,1.68511661317548,7.745966692414834
61,2.86826,60,84,144242000.00000006,144Nd,1.6935938119868057,7.810249675906654
62,2.87658,60,84,144242000.00000006,144Nd,1.6960483483674633,7.874007874011811
63,2.8879799999999998,60,84,144242000.00000006,144Nd,1.6994057785002379,7.937253933193772
64,2.9013400000000003,60,84,144242000.00000006,144Nd,1.7033320287013922,8.0
65,2.90338,60,84,144242000.00000006,144Nd,1.7039307497665508,8.06225774829855
66,2.90515,60,84,144242000.00000006,144Nd,1.7044500579365767,8.12403840463596
67,2.909,60,84,144242000.00000006,144Nd,1.7055790805471318,8.18535277187245
68,2.94592,60,84,144242000.00000006,144Nd,1.7163682588535596,8.246211251235321
69,2.94604,60,84,144242000.00000006,144Nd,1.7164032160305456,8.306623862918075
70,2.95098,60,84,144242000.00000006,144Nd,1.7178416690719782,8.366600265340756
71,2.96178,60,84,144242000.00000006,144Nd,1.7209822776542472,8.426149773176359
72,2.96834,60,84,144242000.00000006,144Nd,1.7228871117981004,8.48528137423857
73,2.9724,60,84,144242000.00000006,144Nd,1.7240649639732257,8.54400374531753
74,2.97547,60,84,144242000.00000006,144Nd,1.7249550718786852,8.602325267042627
75,2.98007,60,84,144242000.00000006,144Nd,1.7262879249997667,8.660254037844387
76,2.986017,60,84,144242000.00000006,144Nd,1.7280095485847293,8.717797887081348
77,3.0002400000000002,60,84,144242000.00000006,144Nd,1.732120088215595,8.774964387392123
78,3.02047,60,84,144242000.00000006,144Nd,1.7379499417417061,8.831760866327848
79,3.0266,60,84,144242000.00000006,144Nd,1.7397126199461797,8.888194417315589
