#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  94 234 Pu   0.38847   0.03175   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  95 234 Am   0.38847   0.03175   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 234 Cm   0.38847   0.03175   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  97 234 Bk   0.38847   0.03175   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 235 Th   0.39481   0.03022   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 235 Pa   0.39481   0.03022  -0.57905   0.08077  25  15  14   1  0.48400  0.00000  3.124E-02       0             2.351
  92 235 U    0.39481   0.03022  -0.84062   0.10323 152  53  17  14  0.72200  0.24913  8.770E-03 *     0             4.433
  93 235 Np   0.39481   0.03022  -0.48318   0.07850  36  31   7   1  1.06400  0.00000  7.338E-02 * F   0             2.908
  94 235 Pu   0.39481   0.03022   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  95 235 Am   0.39481   0.03022   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 235 Cm   0.39481   0.03022   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  90 236 Th   0.40251   0.02932   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 236 Pa   0.40251   0.02932   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  92 236 U    0.40251   0.02932  -0.15675   0.09419 122  55   7  10  1.44340  0.91914  2.289E-02 *     0             4.082
  93 236 Np   0.40251   0.02932   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  94 236 Pu   0.40251   0.02932   0.00000   1.00000  17   1   1  11  0.00000  1.18545                  0             0.000
  95 236 Am   0.40251   0.02932   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 236 Cm   0.40251   0.02932   0.00000   1.00000   2   1   1   2  0.00000  0.04500                  0             0.000
  90 237 Th   0.41116   0.02932   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 237 Pa   0.41116   0.02932  -0.49912   0.07835  21  15  14   1  0.62400  0.00000  4.135E-02       0             0.000
  92 237 U    0.41116   0.02932  -0.78949   0.10237 271  70  13   9  0.95200  0.26093  1.391E-02 *     0             4.303
  93 237 Np   0.41116   0.02932  -0.86889   0.09688 106  37  20  13  0.61800  0.30505  1.123E-02 *     0             4.058
  94 237 Pu   0.41116   0.02932  -0.68132   0.07220  59  20   7  19  0.48600  0.47352  5.189E-02 * F   0             3.082
  95 237 Am   0.41116   0.02932   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  96 237 Cm   0.41116   0.02932   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  98 237 Cf   0.41116   0.02932   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 238 Th   0.42025   0.03029   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 238 Pa   0.42025   0.03029   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 238 U    0.42025   0.03029  -0.20034   0.09663 153  54   7  10  1.45539  0.92721  2.085E-02 *     0             3.897
  93 238 Np   0.42025   0.03029  -1.15923   0.11239 130  79  19  13  0.67690  0.21795  3.659E-02 *     0             3.148
  94 238 Pu   0.42025   0.03029  -0.11614   0.07850  47  23   7  11  1.20246  0.96278  2.132E-02 *     0             3.452
  95 238 Am   0.42025   0.03029   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  96 238 Cm   0.42025   0.03029   0.00000   1.00000   2   1   1   2  0.00000  0.03500                  0             0.000
  97 238 Bk   0.42025   0.03029   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  98 238 Cf   0.42025   0.03029   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 239 Pa   0.42918   0.03204   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 239 U    0.42918   0.03204  -0.69919   0.07174  97  13   7   5  0.37270  0.14577  1.876E-01   F   0             2.958
  93 239 Np   0.42918   0.03204  -0.90319   0.10319  64  37  17   5  0.66228  0.11784  1.115E-02 *     0             3.103
  94 239 Pu   0.42918   0.03204  -0.75564   0.10646  93  40  19  12  0.82800  0.39158  1.502E-02 *     0             4.026
  95 239 Am   0.42918   0.03204   0.00000   1.00000  12   1   1   1  0.00000  0.00000                  0             0.000
  96 239 Cm   0.42918   0.03204   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  97 239 Bk   0.42918   0.03204   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  98 239 Cf   0.42918   0.03204   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 240 U    0.43724   0.03412   0.00000   1.00000  14   1   1   1  0.00000  0.00000                  0             0.000
  93 240 Np   0.43724   0.03412   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 240 Pu   0.43724   0.03412  -0.21585   0.10198  81  42   7   8  1.41300  0.74233  1.347E-02 *     0             3.932
  95 240 Am   0.43724   0.03412  -0.80346   0.09941  58  25  14   1  0.66000  0.00000  2.632E-02 *     0             4.043
  96 240 Cm   0.43724   0.03412   0.00000   1.00000   4   1   1   2  0.00000  0.03800                  0             0.000
  97 240 Bk   0.43724   0.03412   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  98 240 Cf   0.43724   0.03412   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 241 Np   0.44361   0.03596   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 241 Pu   0.44361   0.03596  -0.83096   0.11765 107  60  11  12  1.02000  0.30117  1.579E-02 *     0             2.813
  95 241 Am   0.44361   0.03596  -0.82495   0.11852 112  36  20   7  0.78720  0.23520  1.360E-02 *     0             4.629
  96 241 Cm   0.44361   0.03596   0.00000   1.00000   8   1   1   1  0.00000  0.00000                  0             0.000
  97 241 Bk   0.44361   0.03596   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  98 241 Cf   0.44361   0.03596   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  99 241 Es   0.44361   0.03596   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 242 U    0.44738   0.03711   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 242 Np   0.44738   0.03711   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  94 242 Pu   0.44738   0.03711  -0.12426   0.08971  54  17   7   6  1.09210  0.77860  1.708E-02 *     0             4.070
  95 242 Am   0.44738   0.03711  -1.14359   0.13493 142  88  14   5  0.85200  0.07582  3.052E-02 *     0             3.195
  96 242 Cm   0.44738   0.03711   0.00000   1.00000   5   1   1   4  0.00000  0.28800                  0             0.000
  97 242 Bk   0.44738   0.03711   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  98 242 Cf   0.44738   0.03711   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  99 242 Es   0.44738   0.03711   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
 100 242 Fm   0.44738   0.03711   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 243 Np   0.44770   0.03743  -0.44153   0.10230  23  17  14   1  0.85300  0.00000  5.979E-02   F   0             0.000
  94 243 Pu   0.44770   0.03743  -0.74969   0.11687  88  34  15   7  0.84540  0.33320  8.540E-03 *     0             3.949
  95 243 Am   0.44770   0.03743  -0.78184   0.09023  30  19   7   5  0.46600  0.10920  4.806E-02 *     0             3.326
  96 243 Cm   0.44770   0.03743  -0.64885   0.09313  31  29   7   4  1.35900  0.09400  1.332E-01 * F   0             0.000
  97 243 Bk   0.44770   0.03743   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  98 243 Cf   0.44770   0.03743   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  99 243 Es   0.44770   0.03743   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
 100 243 Fm   0.44770   0.03743   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 244 Np   0.44406   0.03747   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 244 Pu   0.44406   0.03747   0.01943   0.09605  47  22   7   5  1.47100  0.53500  2.372E-02 *     0             5.226
  95 244 Am   0.44406   0.03747  -1.07643   0.13679 113  86  14   1  0.89650  0.00000  3.072E-02 *     0             2.586
  96 244 Cm   0.44406   0.03747   0.00000   1.00000  13   1   1   5  0.00000  0.50179                  0             0.000
  97 244 Bk   0.44406   0.03747   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  98 244 Cf   0.44406   0.03747   0.00000   1.00000   2   1   1   2  0.00000  0.04100                  0             0.000
  99 244 Es   0.44406   0.03747   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
 100 244 Fm   0.44406   0.03747   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 245 Pu   0.43681   0.03857  -0.42652   0.09228  22  17   7   1  0.80200  0.00000  6.660E-02   F   0             2.990
  95 245 Am   0.43681   0.03857  -0.26363   0.10310  22  15  14   1  0.92101  0.00000  5.793E-03       0             3.587
  96 245 Cm   0.43681   0.03857  -0.76280   0.13043  63  42  20   8  0.86600  0.35590  7.590E-03 *     0             3.638
  97 245 Bk   0.43681   0.03857   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  98 245 Cf   0.43681   0.03857   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  99 245 Es   0.43681   0.03857   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
 100 245 Fm   0.43681   0.03857   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
 101 245 Md   0.43681   0.03857   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  94 246 Pu   0.42656   0.04178   0.00000   1.00000  13   1   1   3  0.00000  0.15500                  0             0.000
  95 246 Am   0.42656   0.04178   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  96 246 Cm   0.42656   0.04178  -0.02961   0.11897  65  33   7   7  1.47843  0.87645  2.078E-02 *     0             2.932
  97 246 Bk   0.42656   0.04178   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  98 246 Cf   0.42656   0.04178   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  99 246 Es   0.42656   0.04178   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
 100 246 Fm   0.42656   0.04178   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
 101 246 Md   0.42656   0.04178   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 247 Pu   0.41396   0.04720   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  95 247 Am   0.41396   0.04720   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 247 Cm   0.41396   0.04720  -0.72100   0.13928  55  30  12   5  0.74900  0.22738  2.606E-02 *     0             3.166
  97 247 Bk   0.41396   0.04720  -0.60422   0.12766  25  16  14   1  0.54100  0.00000  7.092E-03       0             3.142
  98 247 Cf   0.41396   0.04720   0.00000   1.00000  13   1   1   1  0.00000  0.00000                  0             0.000
  99 247 Es   0.41396   0.04720   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
 100 247 Fm   0.41396   0.04720   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
 101 247 Md   0.41396   0.04720   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  95 248 Am   0.39970   0.05413   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 248 Cm   0.39970   0.05413   0.17459   0.14403  45  25   7   6  1.50900  0.76070  2.152E-02 *     0             4.423
  97 248 Bk   0.39970   0.05413   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  98 248 Cf   0.39970   0.05413   0.00000   1.00000  19   1   1   4  0.00000  0.28500                  0             0.000
  99 248 Es   0.39970   0.05413   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
 100 248 Fm   0.39970   0.05413   0.00000   1.00000   2   1   1   2  0.00000  0.04400                  0             0.000
 101 248 Md   0.39970   0.05413   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 249 Cm   0.38440   0.06164  -0.60923   0.15679  51  26   7   1  0.69050  0.00000  3.392E-02 *     0             2.769
  97 249 Bk   0.38440   0.06164  -0.65013   0.17775  52  32  10   1  0.68200  0.00000  1.236E-02 *     0             3.433
  98 249 Cf   0.38440   0.06164  -0.55079   0.14951  56  18   7   2  0.50060  0.06248  5.735E-02 * F   0             4.003
  99 249 Es   0.38440   0.06164   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
 100 249 Fm   0.38440   0.06164   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
 101 249 Md   0.38440   0.06164   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 250 Cm   0.36861   0.06900   0.00000   1.00000   2   1   1   2  0.00000  0.04300                  0             0.000
  97 250 Bk   0.36861   0.06900  -0.93016   0.22405  41  36  19   1  0.41300  0.00000  1.830E-02 *     0             3.676
