N,Z,A,EL,O,Mass_Excess,dMass_Excess,Binding_Energy,dBinding_Energy,B_Decay_Energy,dB_Decay_Energy,Atomic_Mass_Micro,dAtomic_Mass_Micro,Element_w_A
93,65,158,Tb,,-69470.668,1.401,8189.153,0.009000000000000001,936.681,2.495,157925420.166,1.5030000000000001,158Tb
92,66,158,Dy,,-70407.349,2.365,8190.13,0.015,-4219.755,27.005,157924414.597,2.5380000000000003,158Dy
91,67,158,Ho,-,-66187.593,27.108,8158.471,0.172,-883.785,37.025,157928944.692,29.101,158Ho
90,68,158,Er,,-65303.808,25.219,8147.9259999999995,0.16,-6600.615,31.340999999999998,157929893.474,27.074,158Er
89,69,158,Tm,,-58703.194,25.219,8101.1990000000005,0.16,-2692.957,26.456,157936979.525,27.074,158Tm
88,70,158,Yb,,-56010.237,7.994,8079.203,0.051,-8798.047,16.872,157939870.534,8.582,158Yb
87,71,158,Lu,-a,-47212.19,15.125,8018.568,0.096,-5109.8,14.937000000000001,157949315.626,16.237000000000002,158Lu
86,72,158,Hf,,-42102.39,17.494,7981.276,0.111,-10936.0,197.0,157954801.222,18.78,158Hf
85,73,158,Ta,+a,-31167.0,196.0,7907.0,1.0,-7534.0,358.0,157966541.0,210.0,158Ta
84,74,158,W,-a,-23633.0,300.0,7854.0,2.0,,,157974629.0,322.0,158W
100,59,159,Pr,x,-41088.0,400.0,8039.0,3.0,8719.0,500.0,158955890.0,429.0,159Pr
99,60,159,Nd,x,-49807.0,300.0,8089.0,2.0,6747.0,300.0,158946530.0,322.0,159Nd
98,61,159,Pm,,-56554.28,10.039,8126.859,0.063,5653.495,11.644,158939286.479,10.777000000000001,159Pm
97,62,159,Sm,,-62207.775,5.934,8157.495,0.037000000000000005,3835.51,7.324,158933217.202,6.369,159Sm
96,63,159,Eu,,-66043.285,4.325,8176.696999999999,0.027000000000000003,2518.15,4.391,158929099.612,4.643,159Eu
95,64,159,Gd,,-68561.436,1.192,8187.6140000000005,0.006999999999999999,970.927,0.759,158926396.267,1.2790000000000001,159Gd
94,65,159,Tb,,-69532.363,1.256,8188.8,0.008,-365.229,1.162,158925353.933,1.348,159Tb
93,66,159,Dy,,-69167.134,1.528,8181.5830000000005,0.01,-1837.6,2.6830000000000003,158925746.023,1.64,159Dy
92,67,159,Ho,-,-67329.534,3.088,8165.105,0.019,-2768.5,2.0,158927718.768,3.3139999999999996,159Ho
91,68,159,Er,-,-64561.03400000001,3.679,8142.773,0.023,-3990.637,28.186,158930690.875,3.949,159Er
90,69,159,Tm,x,-60570.398,27.945,8112.754,0.17600000000000002,-4731.792,33.129,158934975.0,30.0,159Tm
89,70,159,Yb,x,-55838.606,17.794,8078.0740000000005,0.11199999999999999,-6130.002,41.655,158940054.787,19.102,159Yb
88,71,159,Lu,x,-49708.60400000001,37.663000000000004,8034.6,0.237,-6856.004,41.246,158946635.615,40.433,159Lu
87,72,159,Hf,-a,-42852.6,16.813,7986.56,0.106,-8413.452,25.891,158953995.838,18.049,159Hf
86,73,159,Ta,IT,-34439.148,19.689,7928.725,0.124,-9145.0,299.0,158963028.052,21.136999999999997,159Ta
85,74,159,W,-a,-25295.0,298.0,7866.0,2.0,-10550.0,426.0,158972845.0,320.0,159W
84,75,159,Re,IT,-14745.0,305.0,7795.0,2.0,,,158984171.0,327.0,159Re
101,59,160,Pr,x,-36520.0,400.0,8011.0,2.0,10613.0,500.0,159960794.0,429.0,160Pr
100,60,160,Nd,x,-47134.0,300.0,8073.0,2.0,5868.0,361.0,159949400.0,322.0,160Nd
99,61,160,Pm,x,-53002.0,200.0,8104.0,1.0,7233.0,200.0,159943100.0,215.0,160Pm
98,62,160,Sm,,-60234.793,5.934,8144.625,0.037000000000000005,3245.67,11.183,159935335.286,6.37,160Sm
97,63,160,Eu,,-63480.462999999996,9.501,8160.021,0.059000000000000004,4461.278,9.586,159931850.916,10.199,160Eu
96,64,160,Gd,,-67941.741,1.278,8183.014,0.008,-105.483,1.022,159927061.537,1.371,160Gd
95,65,160,Tb,,-67836.257,1.262,8177.465,0.008,1836.472,1.172,159927174.778,1.354,160Tb
94,66,160,Dy,,-69672.73,0.772,8184.054,0.005,-3290.0,15.0,159925203.244,0.828,160Dy
93,67,160,Ho,-,-66382.73,15.02,8158.602,0.094,-318.502,28.528000000000002,159928735.204,16.124000000000002,160Ho
92,68,160,Er,,-66064.228,24.254,8151.721,0.152,-5762.2,40.311,159929077.13,26.037,160Er
91,69,160,Tm,,-60302.028,34.262,8110.818,0.214,-2139.322,35.016999999999996,159935263.106,36.781,160Tm
90,70,160,Yb,,-58162.706,7.233,8092.557,0.045,-7892.769,57.28,159937559.763,7.763999999999999,160Yb
89,71,160,Lu,x,-50269.937000000005,56.821000000000005,8038.338000000001,0.355,-4330.994,57.617,159946033.0,61.0,160Lu
88,72,160,Hf,,-45938.943,9.541,8006.38,0.06,-10115.249,55.147,159950682.513,10.242,160Hf
87,73,160,Ta,-a,-35823.695,54.316,7938.27,0.33899999999999997,-6497.24,139.859,159961541.679,58.31,160Ta
86,74,160,W,,-29326.455,149.827,7892.772,0.9359999999999999,-12588.0,334.0,159968516.753,160.846,160W
85,75,160,Re,-a,-16739.0,298.0,7809.0,2.0,,,159982030.0,320.0,160Re
101,60,161,Nd,x,-42588.0,400.0,8044.0,2.0,7648.0,499.0,160954280.0,429.0,161Nd
100,61,161,Pm,x,-50235.0,298.0,8087.0,2.0,6436.0,298.0,160946070.0,320.0,161Pm
99,62,161,Sm,,-56671.962,6.817,8122.041,0.042,5119.562,12.415,160939160.143,7.318,161Sm
98,63,161,Eu,,-61791.524000000005,10.399000000000001,8148.98,0.065,3714.299,10.525,160933664.066,11.164000000000001,161Eu
97,64,161,Gd,-n,-65505.824,1.6219999999999999,8167.191,0.01,1955.765,1.442,160929676.602,1.7409999999999999,161Gd
96,65,161,Tb,,-67461.589,1.35,8174.479,0.008,594.212,1.26,160927577.001,1.449,161Tb
95,66,161,Dy,,-68055.80099999999,0.768,8173.31,0.005,-858.53,2.166,160926939.088,0.8240000000000001,161Dy
94,67,161,Ho,,-67197.27,2.242,8163.119000000001,0.013999999999999999,-1995.663,9.011000000000001,160927860.759,2.406,161Ho
93,68,161,Er,+n,-65201.608,8.78,8145.8640000000005,0.055,-3302.9,29.291999999999998,160930003.191,9.425,161Er
92,69,161,Tm,x,-61898.708,27.945,8120.49,0.174,-4059.308,31.885,160933549.0,30.0,161Tm
91,70,161,Yb,x,-57839.4,15.354000000000001,8090.4169999999995,0.095,-5277.056,31.885,160937906.846,16.483,161Yb
90,71,161,Lu,x,-52562.344000000005,27.945,8052.781,0.174,-6247.672,35.909,160943572.0,30.0,161Lu
89,72,161,Hf,,-46314.672,22.551,8009.116999999999,0.14,-7535.674,33.097,160950279.151,24.209,161Hf
88,73,161,Ta,+a,-38778.997,24.381999999999998,7957.451999999999,0.151,-8224.0,197.0,160958369.031,26.175,161Ta
87,74,161,W,-a,-30555.0,196.0,7902.0,1.0,-9715.0,247.0,160967197.0,210.0,161W
86,75,161,Re,,-20840.203,149.922,7836.312,0.9309999999999999,-10861.0,427.0,160977627.121,160.94799999999998,161Re
85,76,161,Os,-a,-9979.0,400.0,7764.0,2.0,,,160989287.0,429.0,161Os
102,60,162,Nd,x,-39550.0,400.0,8026.0,2.0,6819.0,500.0,161957541.0,429.0,162Nd
101,61,162,Pm,x,-46370.0,300.0,8063.0,2.0,8160.0,358.0,161950220.0,322.0,162Pm
100,62,162,Sm,x,-54530.0,196.0,8109.0,1.0,4174.0,199.0,161941460.0,210.0,162Sm
99,63,162,Eu,+,-58703.401,35.229,8129.438,0.217,5577.0,35.0,161936979.303,37.819,162Eu
98,64,162,Gd,-nn,-64280.401,4.0089999999999995,8159.035,0.025,1395.556,36.580999999999996,161930992.146,4.303,162Gd
97,65,162,Tb,+,-65675.958,36.372,8162.82,0.225,2505.521,36.364000000000004,161929493.955,39.046,162Tb
96,66,162,Dy,,-68181.478,0.767,8173.456999999999,0.005,-2139.937,3.113,161926804.168,0.8220000000000001,162Dy
95,67,162,Ho,,-66041.541,3.1660000000000004,8155.418000000001,0.02,292.978,3.127,161929101.485,3.398,162Ho
94,68,162,Er,,-66334.519,0.8220000000000001,8152.397,0.005,-4856.728,26.046999999999997,161928786.96,0.882,162Er
93,69,162,Tm,-,-61477.791,26.06,8117.588000000001,0.161,-1651.444,30.24,161934000.872,27.976999999999997,162Tm
92,70,162,Yb,x,-59826.347,15.359000000000002,8102.565,0.095,-6994.593,76.592,161935773.771,16.488,162Yb
91,71,162,Lu,x,-52831.753,75.036,8054.559,0.46299999999999997,-3662.746,75.57,161943282.776,80.554,162Lu
90,72,162,Hf,,-49169.008,8.968,8027.12,0.055,-9388.814,52.931000000000004,161947214.896,9.627,162Hf
89,73,162,Ta,-a,-39780.193999999996,52.238,7964.335,0.322,-5780.987,52.239,161957294.202,56.07899999999999,162Ta
88,74,162,W,,-33999.207,17.658,7923.821,0.109,-11498.0,197.0,161963500.347,18.956,162W
87,75,162,Re,+a,-22501.0,196.0,7848.0,1.0,-8061.0,358.0,161975844.0,210.0,162Re
86,76,162,Os,-a,-14440.0,300.0,7793.0,2.0,,,161984498.0,322.0,162Os
102,61,163,Pm,x,-43249.0,400.0,8044.0,2.0,7471.0,499.0,162953570.0,429.0,163Pm
101,62,163,Sm,x,-50720.0,298.0,8085.0,2.0,5765.0,305.0,162945550.0,320.0,163Sm
100,63,163,Eu,+,-56484.886,65.544,8115.471,0.402,4829.0,65.0,162939360.977,70.36399999999999,163Eu
99,64,163,Gd,,-61313.886,8.426,8140.297,0.052000000000000005,3282.185,9.357999999999999,162934176.832,9.045,163Gd
98,65,163,Tb,+p,-64596.070999999996,4.073,8155.633000000001,0.025,1785.099,4.001,162930653.261,4.372,163Tb
97,66,163,Dy,,-66381.17,0.765,8161.785,0.005,-2.834,0.019,162928736.879,0.821,163Dy
96,67,163,Ho,,-66378.335,0.765,8156.968000000001,0.005,-1210.612,4.575,162928739.921,0.821,163Ho
95,68,163,Er,,-65167.723,4.638999999999999,8144.741,0.027999999999999997,-2439.0,3.0,162930039.567,4.98,163Er
94,69,163,Tm,-,-62728.723,5.524,8124.979,0.034,-3429.629,16.309,162932657.941,5.93,163Tm
93,70,163,Yb,x,-59299.094000000005,15.364,8099.138000000001,0.094,-4507.685,31.89,162936339.8,16.493,163Yb
92,71,163,Lu,x,-54791.40900000001,27.945,8066.684,0.171,-5527.726,37.348,162941179.0,30.0,163Lu
91,72,163,Hf,,-49263.682,24.778000000000002,8027.972,0.152,-6729.054,45.416000000000004,162947113.258,26.599,163Hf
90,73,163,Ta,-a,-42534.629,38.061,7981.89,0.23399999999999999,-7626.436,65.04899999999999,162954337.195,40.86,163Ta
89,74,163,W,-a,-34908.193,52.751000000000005,7930.302,0.324,-8905.949,55.912,162962524.511,56.63,163W
88,75,163,Re,+a,-26002.244,18.534000000000002,7870.865,0.114,-9810.0,299.0,162972085.441,19.897000000000002,163Re
87,76,163,Os,-a,-16192.0,298.0,7806.0,2.0,,,162982617.0,320.0,163Os
103,61,164,Pm,x,-38870.0,400.0,8017.0,2.0,9232.0,499.0,163958271.0,429.0,164Pm
102,62,164,Sm,x,-48102.0,298.0,8069.0,2.0,5279.0,319.0,163948360.0,320.0,164Sm
101,63,164,Eu,+,-53381.0,114.0,8096.0,1.0,6393.0,50.0,163942693.0,122.0,164Eu
100,64,164,Gd,x,-59774.0,102.0,8130.0,1.0,2304.0,143.0,163935830.0,110.0,164Gd
99,65,164,Tb,+,-62077.965,100.00299999999999,8139.765,0.61,3890.0,100.0,163933356.559,107.35700000000001,164Tb
98,66,164,Dy,,-65967.965,0.767,8158.714,0.005,-986.463,1.415,163929180.472,0.823,164Dy
97,67,164,Ho,,-64981.503,1.528,8147.929,0.009000000000000001,961.387,1.42,163930239.483,1.639,164Ho
96,68,164,Er,,-65942.89,0.775,8149.02,0.005,-4038.855,24.401,163929207.392,0.8320000000000001,164Er
95,69,164,Tm,,-61904.035,24.394000000000002,8119.6230000000005,0.149,-886.617,28.829,163933543.281,26.188000000000002,164Tm
94,70,164,Yb,x,-61017.418,15.369000000000002,8109.446,0.094,-6375.048,31.892,163934495.103,16.499000000000002,164Yb
93,71,164,Lu,x,-54642.37,27.945,8065.804,0.17,-2823.865,32.111999999999995,163941339.0,30.0,164Lu
92,72,164,Hf,,-51818.505,15.82,8043.814,0.096,-8535.704,32.111999999999995,163944370.544,16.983,164Hf
91,73,164,Ta,x,-43282.8,27.945,7986.996999999999,0.17,-5047.041,29.572,163953534.0,30.0,164Ta
90,74,164,W,,-38235.759,9.674,7951.451999999999,0.059000000000000004,-10763.323,55.406000000000006,163958952.222,10.385,164W
89,75,164,Re,-a,-27472.436,54.555,7881.052,0.33299999999999996,-7050.331,140.05100000000002,163970507.124,58.566,164Re
88,76,164,Os,,-20422.106,149.91899999999998,7833.291,0.914,-13078.0,348.0,163978075.966,160.945,164Os
87,77,164,Ir,-a,-7344.0,314.0,7749.0,2.0,,,163992116.0,338.0,164Ir
103,62,165,Sm,x,-43808.0,401.0,8043.0,2.0,6916.0,424.0,164952970.0,430.0,165Sm
102,63,165,Eu,+,-50724.0,138.0,8080.0,1.0,5729.0,65.0,164945546.0,148.0,165Eu
101,64,165,Gd,+,-56453.0,121.0,8110.0,1.0,4113.0,65.0,164939395.0,130.0,165Gd
100,65,165,Tb,x,-60566.0,102.0,8130.0,1.0,3047.0,102.0,164934980.0,110.0,165Tb
99,66,165,Dy,-n,-63612.606,0.769,8143.909000000001,0.005,1286.4,0.8290000000000001,164931709.054,0.825,165Dy
98,67,165,Ho,,-64899.005999999994,1.01,8146.964,0.006,-377.396,1.033,164930328.047,1.084,165Ho
97,68,165,Er,,-64521.61,0.9640000000000001,8139.936,0.006,-1591.99,1.538,164930733.198,1.034,165Er
96,69,165,Tm,,-62929.621,1.671,8125.545999999999,0.01,-2634.239,26.592,164932442.269,1.7930000000000001,165Tm
95,70,165,Yb,,-60295.382000000005,26.539,8104.839,0.161,-3853.14,35.431999999999995,164935270.241,28.49,165Yb
94,71,165,Lu,,-56442.242,26.539,8076.745,0.161,-4806.734,38.539,164939406.758,28.49,165Lu
93,72,165,Hf,x,-51635.507000000005,27.945,8042.871999999999,0.16899999999999998,-5787.655,31.195,164944567.0,30.0,165Hf
92,73,165,Ta,,-45847.852999999996,13.863,8003.054,0.084,-6986.83,28.566,164950780.303,14.882,165Ta
91,74,165,W,,-38861.022000000004,24.976999999999997,7955.968000000001,0.151,-8201.246,34.332,164958280.974,26.813000000000002,165W
90,75,165,Re,+a,-30659.776,23.594,7901.522,0.14300000000000002,-8865.0,197.0,164967085.375,25.329,165Re
89,76,165,Os,-a,-21795.0,196.0,7843.0,1.0,-10202.0,252.0,164976602.0,210.0,165Os
88,77,165,Ir,IT,-11593.0,158.0,7776.0,1.0,,,164987555.0,170.0,165Ir
104,62,166,Sm,x,-40730.0,400.0,8024.0,2.0,6478.0,537.0,165956275.0,429.0,166Sm
103,63,166,Eu,+,-47208.0,358.0,8059.0,2.0,7322.0,300.0,165949320.0,384.0,166Eu
102,64,166,Gd,x,-54530.0,196.0,8098.0,1.0,3355.0,208.0,165941460.0,210.0,166Gd
101,65,166,Tb,+,-57884.789000000004,70.005,8113.68,0.42200000000000004,4700.0,70.0,165937858.119,75.153,166Tb
100,66,166,Dy,-n,-62584.789000000004,0.867,8137.28,0.005,486.54,0.9209999999999999,165932812.461,0.93,166Dy
99,67,166,Ho,,-63071.329000000005,1.01,8135.499,0.006,1854.713,0.922,165932290.139,1.084,166Ho
98,68,166,Er,,-64926.042,1.165,8141.959,0.006999999999999999,-3037.667,11.547,165930299.023,1.251,166Er
97,69,166,Tm,-,-61888.375,11.606,8118.946,0.07,-292.635,13.507,165933560.092,12.459000000000001,166Tm
96,70,166,Yb,+nn,-61595.74,7.101,8112.471,0.043,-5574.759,30.642,165933874.249,7.622999999999999,166Yb
95,71,166,Lu,x,-56020.981,29.808000000000003,8074.175,0.18,-2161.998,40.859,165939859.0,32.0,166Lu
94,72,166,Hf,x,-53858.983,27.945,8056.438,0.168,-7761.208,39.52,165942180.0,30.0,166Hf
93,73,166,Ta,x,-46097.775,27.945,8004.971,0.168,-4209.744,29.508000000000003,165950512.0,30.0,166Ta
92,74,166,W,,-41888.031,9.478,7974.898,0.057,-9994.553,72.87899999999999,165955031.346,10.174,166W
91,75,166,Re,-a,-31893.478,72.31,7909.977,0.436,-6461.961,72.387,165965760.94,77.628,166Re
90,76,166,Os,,-25431.517000000003,17.965999999999998,7866.335999999999,0.10800000000000001,-12078.0,197.0,165972698.141,19.287,166Os
89,77,166,Ir,-p,-13354.0,196.0,7789.0,1.0,-8624.0,359.0,165985664.0,210.0,166Ir
88,78,166,Pt,-a,-4730.0,300.0,7732.0,2.0,,,165994923.0,322.0,166Pt
104,63,167,Eu,x,-44010.0,400.0,8040.0,2.0,6803.0,499.0,166952753.0,429.0,167Eu
103,64,167,Gd,x,-50813.0,298.0,8076.0,2.0,5114.0,357.0,166945450.0,320.0,167Gd
102,65,167,Tb,x,-55927.0,196.0,8102.0,1.0,4004.0,205.0,166939960.0,210.0,167Tb
101,66,167,Dy,+,-59930.626,60.228,8120.991999999999,0.361,2350.0,60.0,166935661.823,64.657,167Dy
100,67,167,Ho,p2n,-62280.626,5.234,8130.379,0.031,1010.554,5.207999999999999,166933138.994,5.617999999999999,167Ho
99,68,167,Er,,-63291.18,1.166,8131.746,0.006999999999999999,-747.539,1.501,166932054.119,1.252,167Er
98,69,167,Tm,,-62543.640999999996,1.298,8122.585,0.008,-1953.065,3.798,166932856.635,1.393,167Tm
97,70,167,Yb,,-60590.575999999994,3.9810000000000003,8106.205,0.024,-3089.451,31.92,166934953.337,4.273,167Yb
96,71,167,Lu,x,-57501.125,31.671,8083.021,0.19,-4033.369,42.236999999999995,166938270.0,34.0,167Lu
95,72,167,Hf,x,-53467.755999999994,27.945,8054.184,0.16699999999999998,-5116.697,39.52,166942600.0,30.0,167Hf
94,73,167,Ta,x,-48351.059,27.945,8018.861,0.16699999999999998,-6253.001,33.382,166948093.0,30.0,167Ta
93,74,167,W,,-42098.058,18.261,7976.733,0.109,-7267.0,44.0,166954805.873,19.602999999999998,167W
92,75,167,Re,+a,-34831.0,40.0,7929.0,0.0,-8329.0,83.0,166962607.0,43.0,167Re
91,76,167,Os,-a,-26501.993,72.682,7873.974,0.435,-9429.554,74.962,166971548.938,78.027,167Os
90,77,167,Ir,,-17072.44,18.346,7812.825,0.11,-10460.0,303.0,166981671.981,19.695,167Ir
89,78,167,Pt,-a,-6612.0,302.0,7746.0,2.0,,,166992901.0,325.0,167Pt
105,63,168,Eu,x,-39740.0,500.0,8014.0,3.0,8623.0,641.0,167957337.0,537.0,168Eu
104,64,168,Gd,x,-48363.0,401.0,8061.0,2.0,4359.0,499.0,167948080.0,430.0,168Gd
103,65,168,Tb,x,-52723.0,298.0,8082.0,2.0,5837.0,329.0,167943400.0,320.0,168Tb
102,66,168,Dy,+pp,-58559.566,140.009,8112.536,0.833,1501.605,143.186,167937133.716,150.305,168Dy
101,67,168,Ho,+,-60061.170999999995,30.023000000000003,8116.816999999999,0.179,2930.0,30.0,167935521.676,32.23,168Ho
100,68,168,Er,,-62991.170999999995,1.168,8129.601,0.006999999999999999,-1678.25,1.87,167932376.192,1.254,168Er
99,69,168,Tm,,-61312.920999999995,1.709,8114.954000000001,0.01,268.98,1.8869999999999998,167934177.868,1.834,168Tm
98,70,168,Yb,,-61581.901,1.195,8111.898,0.006999999999999999,-4514.051,39.248000000000005,167933889.106,1.2819999999999998,168Yb
97,71,168,Lu,-,-57067.85,39.266,8080.371999999999,0.23399999999999999,-1707.299,48.195,167938735.139,42.153,168Lu
96,72,168,Hf,x,-55360.552,27.945,8065.553000000001,0.166,-6966.644,39.52,167940568.0,30.0,168Hf
95,73,168,Ta,x,-48393.907999999996,27.945,8019.428000000001,0.166,-3500.799,30.936,167948047.0,30.0,168Ta
94,74,168,W,,-44893.109000000004,13.270999999999999,7993.933000000001,0.079,-9098.224,33.556,167951805.262,14.247,168W
93,75,168,Re,-a,-35794.885,30.820999999999998,7935.12,0.183,-5799.672,32.373000000000005,167961572.608,33.086999999999996,168Re
92,76,168,Os,,-29995.213,9.904,7895.941,0.059000000000000004,-11328.987,56.098,167967798.812,10.632,168Os
91,77,168,Ir,-a,-18666.226000000002,55.216,7823.85,0.32899999999999996,-7658.765,140.344,167979960.981,59.277,168Ir
90,78,168,Pt,-a,-11007.46,149.951,7773.605,0.893,,,167988183.004,160.97799999999998,168Pt
105,64,169,Gd,x,-44153.0,503.0,8036.0,3.0,6176.0,585.0,168952600.0,540.0,169Gd
104,65,169,Tb,x,-50329.0,298.0,8068.0,2.0,5269.0,423.0,168945970.0,320.0,169Tb
103,66,169,Dy,+,-55597.177,300.67,8094.763000000001,1.7790000000000001,3200.0,300.0,168940313.971,322.782,169Dy
102,67,169,Ho,+p,-58797.177,20.06,8109.068,0.11900000000000001,2125.927,20.053,168936878.63,21.534000000000002,169Ho
101,68,169,Er,-n,-60923.10400000001,1.179,8117.019,0.006999999999999999,352.108,1.114,168934596.353,1.265,169Er
100,69,169,Tm,,-61275.212,0.812,8114.473000000001,0.005,-897.65,1.141,168934218.35,0.871,169Tm
99,70,169,Yb,-n,-60377.562999999995,1.205,8104.531999999999,0.006999999999999999,-2293.0,3.0,168935182.016,1.2930000000000001,169Yb
98,71,169,Lu,-,-58084.562999999995,3.233,8086.335,0.019,-3367.673,28.131,168937643.653,3.47,169Lu
97,72,169,Hf,x,-54716.889,27.945,8061.778,0.165,-4426.46,39.52,168941259.0,30.0,169Hf
96,73,169,Ta,x,-50290.43,27.945,8030.956999999999,0.165,-5372.557,31.925,168946011.0,30.0,169Ta
95,74,169,W,,-44917.873,15.436,7994.536999999999,0.091,-6508.641,19.173,168951778.677,16.570999999999998,169W
94,75,169,Re,+a,-38409.232,11.374,7951.395,0.067,-7686.541,27.618000000000002,168958765.991,12.21,169Re
93,76,169,Os,-a,-30722.691000000003,25.166999999999998,7901.284000000001,0.149,-8628.852,34.275999999999996,168967017.833,27.017,169Os
92,77,169,Ir,+a,-22093.839,23.308000000000003,7845.596,0.138,-9581.0,197.0,168976281.287,25.021,169Ir
91,78,169,Pt,-a,-12512.0,196.0,7784.0,1.0,-10724.0,357.0,168986567.0,210.0,169Pt
90,79,169,Au,x,-1788.0,298.0,7716.0,2.0,,,168998080.0,320.0,169Au
106,64,170,Gd,x,-41380.0,596.0,8020.0,4.0,5344.0,718.0,169955577.0,640.0,170Gd
105,65,170,Tb,x,-46724.0,401.0,8047.0,2.0,6940.0,446.0,169949840.0,430.0,170Tb
104,66,170,Dy,x,-53663.0,196.0,8083.0,1.0,2575.0,202.0,169942390.0,210.0,170Dy
103,67,170,Ho,+,-56238.681,50.023999999999994,8093.795999999999,0.294,3870.0,50.0,169939625.289,53.702,170Ho
102,68,170,Er,,-60108.681,1.546,8111.959,0.009000000000000001,-312.828,1.821,169935470.673,1.659,170Er
101,69,170,Tm,,-59795.852999999996,0.8009999999999999,8105.517,0.005,968.066,0.8009999999999999,169935806.507,0.8590000000000001,170Tm
100,70,170,Yb,,-60763.919,0.01,8106.609,0.0,-3457.695,16.843,169934767.245,0.011000000000000001,170Yb
99,71,170,Lu,-,-57306.224,16.843,8081.668000000001,0.099,-1052.37,32.628,169938479.234,18.081,170Lu
98,72,170,Hf,x,-56253.85400000001,27.945,8070.875,0.16399999999999998,-6116.19,39.52,169939609.0,30.0,170Hf
97,73,170,Ta,x,-50137.665,27.945,8030.295999999999,0.16399999999999998,-2846.832,30.904,169946175.0,30.0,170Ta
96,74,170,W,,-47290.832,13.195,8008.948,0.078,-8377.639,26.611,169949231.2,14.165,170W
95,75,170,Re,,-38913.193,23.109,7955.065,0.136,-4986.946,25.090999999999998,169958224.966,24.808000000000003,170Re
94,76,170,Os,,-33926.247,9.773,7921.128000000001,0.057,-10567.0,89.0,169963578.673,10.491,170Os
93,77,170,Ir,-a,-23360.0,89.0,7854.0,1.0,-7060.0,89.0,169974922.0,95.0,170Ir
92,78,170,Pt,,-16299.193000000001,18.247,7808.236,0.107,-12547.0,197.0,169982502.095,19.588,170Pt
91,79,170,Au,-p,-3752.0,196.0,7730.0,1.0,,,169995972.0,211.0,170Au
106,65,171,Tb,x,-44032.0,503.0,8031.0,3.0,6157.0,585.0,170952730.0,540.0,171Tb
105,66,171,Dy,x,-50189.0,298.0,8063.0,2.0,4330.0,670.0,170946120.0,320.0,171Dy
104,67,171,Ho,+,-54518.956,600.002,8083.608,3.509,3200.0,600.0,170941471.49,644.128,171Ho
103,68,171,Er,,-57718.956,1.557,8097.746,0.009000000000000001,1491.342,1.256,170938036.148,1.67,171Er
102,69,171,Tm,,-59210.297999999995,0.972,8101.893,0.006,96.512,0.972,170936435.126,1.043,171Tm
101,70,171,Yb,,-59306.81,0.013000000000000001,8097.882,0.0,-1478.414,1.8619999999999999,170936331.517,0.013999999999999999,171Yb
100,71,171,Lu,,-57828.395,1.8619999999999999,8084.661,0.011000000000000001,-2397.05,28.936,170937918.66,1.9980000000000002,171Lu
99,72,171,Hf,x,-55431.345,28.875999999999998,8066.068,0.16899999999999998,-3711.072,40.184,170940492.0,31.0,171Hf
98,73,171,Ta,x,-51720.273,27.945,8039.791,0.163,-4634.183,39.52,170944476.0,30.0,171Ta
97,74,171,W,x,-47086.09,27.945,8008.115,0.163,-5835.81,39.52,170949451.0,30.0,171W
96,75,171,Re,x,-41250.28,27.945,7969.411999999999,0.163,-6948.339,33.145,170955716.0,30.0,171Re
95,76,171,Os,,-34301.942,17.823,7924.204000000001,0.10400000000000001,-7889.916,42.395,170963175.348,19.133,171Os
94,77,171,Ir,-a,-26412.025,38.466,7873.4890000000005,0.225,-8942.323,82.291,170971645.522,41.295,171Ir
93,78,171,Pt,-a,-17469.702,72.747,7816.619000000001,0.425,-9907.407,75.639,170981245.502,78.097,171Pt
92,79,171,Au,-p,-7562.295,20.713,7754.106,0.121,-11043.0,303.0,170991881.542,22.236,171Au
91,80,171,Hg,-a,3480.0,303.0,7685.0,2.0,,,171003736.0,325.0,171Hg
107,65,172,Tb,x,-39850.0,503.0,8007.0,3.0,8159.0,585.0,171957219.0,540.0,172Tb
