N,Z,O,Mass_Excess,dMass_Excess,Binding_Energy,dBinding_Energy,B_Decay_Energy,dB_Decay_Energy,Atomic_Mass_Micro,dAtomic_Mass_Micro,S(2n),dS(2n),S(2p),dS(2p),Q(a),dQ(a),Q(2B-),dQ(2B-),Q(ep),dQ(ep),Q(B-n),dQ(B-n),A,EL,S(n),dS(n),S(p),dS(p),Q(4B-),dQ(4B-),"Q(d,a)","dQ(d,a)","Q(p,a)","dQ(p,a)","Q(n,a)","dQ(n,a)","Q(g,p)","Q(g,n)","Q(g,pn)","Q(g,d)","Q(g,t)","Q(g,He3)","Q(g,2p)","Q(g,2n)","Q(g,a)","Q(p,n)","Q(p,2p)","Q(p,pn)","Q(p,d)","Q(p,2n)","Q(p,t)","Q(p,3He)","Q(n,2p)","Q(n,np)","Q(n,d)","Q(n,2n)","Q(n,t)","Q(n,3He)","Q(d,t)","Q(d,3He)","Q(3He,t)","Q(3He,a)","Q(t,a)",Neutrons,Mass_Number
93,64,Other,-62722.24723684211,128.27936842105262,8154.6320526315785,0.8568947368421052,-3206.8612777777776,198.12211111111114,157.25,137.6767105263158,16375.103888888889,162.095,11338.681944444445,141.41444444444446,748.44,168.6223684210526,-4023.8751515151516,158.05393939393937,-4007.6619999999994,135.022,-11436.459714285713,192.58028571428574,157,Gd,8220.483783783784,170.2354054054054,6583.941621621621,148.84675675675675,-9207.543793103448,132.39896551724138,11341.712368421053,163.105,5335.61552631579,163.5842105263158,8888.736756756756,153.05405405405406,-6583.941621621621,-8220.483783783784,-14729.381531578945,-12504.815531578946,-14478.249373684212,-11688.882643243245,-11338.681944444445,-16375.103888888889,748.44,-3989.207777777779,-6583.941621621621,-8220.483783783784,-5995.917783783785,-12218.806214285712,-7893.308988888892,-7011.34113157895,-3225.3155,-6583.941621621621,-4359.3756216216225,-8220.483783783784,-6247.586531578948,-3620.6415444444447,-1963.2547837837824,-1090.4672216216215,-3225.4532777777786,12357.135616216221,13229.923278378377,-64,0
94,65,Other,-59860.97744736842,168.26852631578947,8129.156315789473,1.1380263157894739,-1079.8361999999997,167.18834285714286,158.925,180.6220263157895,16557.221666666665,228.27666666666664,10824.760277777777,179.66833333333335,1067.2665789473683,200.3984210526316,-4748.051515151515,177.58181818181816,-3443.1962857142858,174.68942857142855,-9310.623823529411,193.0885294117647,159,Tb,8261.142972972973,246.55918918918914,4242.54027027027,193.93864864864864,-10620.856551724137,141.19034482758622,13572.04763157895,221.22052631578944,7571.398108108107,206.85324324324324,9248.627027027027,190.76486486486485,-4242.54027027027,-8261.142972972973,-12499.046268421049,-10274.48026842105,-12242.46679189189,-11328.992372972976,-10824.760277777777,-16557.221666666665,1067.2665789473683,-1862.1826999999998,-4242.54027027027,-8261.142972972973,-6036.5769729729745,-10092.97032352941,-8075.426766666667,-4781.005868421055,-2660.849785714286,-4242.54027027027,-2017.9742702702706,-8261.142972972973,-4017.2512684210537,-3106.7198777777785,-2003.9139729729716,1250.9341297297292,-1098.4281999999996,12316.47642702703,15571.324629729736,-65,0
97,66,Other,-59792.08727027026,128.116,8123.027243243244,0.8568648648648649,-3668.1618,155.17857142857142,162.5,137.49086486486488,16506.47342857143,166.76057142857144,10723.846285714286,162.49371428571428,1231.2129729729731,181.41324324324324,-5320.762121212121,130.0,-3353.3217647058823,159.88176470588235,-11931.49088235294,152.0276470588235,163,Dy,8250.235555555555,175.94555555555556,6321.638055555555,208.34027777777777,-9522.282592592594,149.30518518518517,11510.421621621621,215.29810810810812,5473.754864864864,220.5689189189189,9406.004722222222,168.49,-6321.638055555555,-8250.235555555555,-14560.672278378375,-12336.106278378376,-14340.110035135134,-11171.614677777781,-10723.846285714286,-16506.47342857143,1231.2129729729731,-4450.508300000001,-6321.638055555555,-8250.235555555555,-6025.669555555558,-12713.837382352938,-8024.678528571431,-6842.631878378382,-2570.975264705882,-6321.638055555555,-4097.072055555556,-8250.235555555555,-6078.87727837838,-3005.8058857142864,-1993.0065555555545,-828.1636555555556,-3686.753800000001,12327.383844444448,13492.226844444443,-66,0
98,67,Other,-56590.35827027027,117.0782972972973,8096.646621621621,0.7642162162162163,-1685.7008,138.68354285714287,164.93,125.64445945945947,16681.785714285714,153.80742857142857,10193.782,190.28314285714285,1576.411081081081,213.88000000000002,-5943.288181818182,124.93424242424243,-2716.4338235294117,182.9414705882353,-10082.475588235295,132.87794117647059,165,Ho,8349.971944444444,161.30194444444447,3877.1833333333334,131.29555555555555,-10800.405185185185,150.70111111111112,13912.574324324325,182.09,7818.329166666666,171.71888888888893,9846.65111111111,197.6638888888889,-3877.1833333333334,-8349.971944444444,-12158.519575675673,-9933.953575675674,-11995.53573333333,-10730.968288888891,-10193.782,-16681.785714285714,1576.411081081081,-2468.0472999999993,-3877.1833333333334,-8349.971944444444,-6125.4059444444465,-10864.822088235293,-8199.990814285715,-4440.479175675679,-1934.087323529412,-3877.1833333333334,-1652.6173333333336,-8349.971944444444,-3676.724575675677,-2475.7416000000003,-2092.7429444444438,1616.2910666666667,-1704.2928,12227.64745555556,15936.68156666667,-67,0
99,68,Other,-55522.66821621622,107.2714054054054,8084.427405405406,0.6434324324324324,-4247.798771428571,125.19451428571429,167.259,115.1211081081081,16823.474,130.36485714285715,9763.208571428573,144.82771428571428,1844.5275675675678,175.3675675675676,-5446.297096774193,139.10903225806453,-2220.8885294117645,134.9879411764706,-12664.887647058822,122.58382352941177,167,Er,8411.07888888889,139.4272222222222,5886.060555555556,149.72944444444445,-10975.886923076923,154.36384615384617,11778.468648648648,163.78783783783783,5648.648888888889,152.22944444444445,10182.454722222223,157.21555555555557,-5886.060555555556,-8411.07888888889,-14292.62525135135,-12068.05925135135,-14165.216011111108,-10395.16467777778,-9763.208571428573,-16823.474,1844.5275675675678,-5030.145271428574,-5886.060555555556,-8411.07888888889,-6186.51288888889,-13447.23414705882,-8341.679100000003,-6574.584851351354,-1438.5420294117648,-5886.060555555556,-3661.4945555555555,-8411.07888888889,-5810.830251351352,-2045.168171428572,-2153.849888888888,-392.5861555555556,-4266.390771428572,12166.540511111116,13927.804344444441,-68,0
100,69,Other,-51607.03323684211,106.65563157894738,8055.107684210527,0.6172631578947368,-1545.0802941176473,140.40552941176472,168.93400000000003,114.45723684210526,16788.41833333333,139.61166666666668,9325.283142857144,132.66228571428573,2114.150810810811,159.01567567567568,-5604.525312499999,135.0278125,-1679.83,124.77705882352942,-9733.639696969696,142.38696969696971,169,Tm,8420.281621621623,143.09243243243245,3446.3391666666666,102.68944444444445,-11438.948888888888,147.3162962962963,14182.218648648648,149.26594594594596,7986.507297297298,154.38783783783785,10552.221666666666,144.72666666666666,-3446.3391666666666,-8420.281621621623,-11888.87525135135,-9664.309251351351,-11827.3576027027,-10025.397733333337,-9325.283142857144,-16788.41833333333,2114.150810810811,-2327.426794117647,-3446.3391666666666,-8420.281621621623,-6195.715621621623,-10515.986196969694,-8306.623433333336,-4170.834851351354,-897.4835000000003,-3446.3391666666666,-1221.7731666666668,-8420.281621621623,-3407.0802513513536,-1607.242742857143,-2163.0526216216203,2047.1352333333339,-1563.6722941176472,12157.337778378382,16367.525733333336,-69,0
103,70,Other,-50700.517105263156,116.97794736842106,8046.915631578947,0.7160263157894736,-3583.1734166666665,137.499,173.054,125.52347368421051,16073.530555555555,149.005,9467.998181818182,134.07787878787877,2277.04,134.96028571428573,-4811.194242424242,131.51151515151514,-2010.6509375,135.6415625,-11621.093428571428,134.39685714285713,173,Yb,8021.819999999999,156.53027027027028,5869.33,141.37628571428573,-10826.586896551726,150.48896551724138,11978.6475,145.73833333333334,5963.695135135135,151.9789189189189,10551.699411764706,134.37264705882353,-5869.33,-8021.819999999999,-14092.446399999999,-11867.8804,-13850.169764864864,-10025.919988235295,-9467.998181818182,-16073.530555555555,2277.04,-4365.519916666668,-5869.33,-8021.819999999999,-5797.254000000001,-12403.439928571426,-7591.735655555558,-6374.406000000003,-1228.3044375000002,-5869.33,-3644.7640000000006,-8021.819999999999,-5610.651400000001,-1749.957781818182,-1764.5909999999985,-375.85559999999987,-3601.7654166666666,12555.799400000002,13944.534899999999,-70,0
104,71,Other,-46555.852051282054,103.46864102564102,8017.916333333333,0.607948717948718,-1375.3895833333331,125.53988888888888,174.967,111.04766666666667,16051.357027027027,132.47297297297297,9272.217941176472,130.82735294117649,2495.2819444444444,128.99305555555554,-4971.730588235294,121.33764705882352,-1793.6124242424244,133.0233333333333,-9271.910285714286,125.61999999999999,175,Lu,8048.963421052631,140.4165789473684,3721.8824324324323,107.06135135135135,-11267.981333333331,132.87766666666667,14256.409736842106,154.3771052631579,8432.00052631579,158.62342105263158,10788.074571428571,131.62800000000001,-3721.8824324324323,-8048.963421052631,-11814.684163157895,-9590.118163157895,-11381.864373684211,-9789.544828571428,-9272.217941176472,-16051.357027027027,2495.2819444444444,-2157.7360833333328,-3721.8824324324323,-8048.963421052631,-5824.397421052632,-10054.256785714286,-7569.562127027027,-4096.643763157896,-1011.2659242424246,-3721.8824324324323,-1497.3164324324327,-8048.963421052631,-3332.8891631578963,-1554.1775411764706,-1791.734421052631,1771.591967567568,-1393.9815833333332,12528.655978947369,16091.982467567566,-71,0
106,72,Other,-45531.20213157895,81.7932894736842,8008.307421052631,0.5068947368421053,-3597.0106944444447,98.82127777777777,178.49,87.79002631578948,15926.535555555556,103.26277777777779,9511.126285714285,131.154,2740.865135135135,122.73135135135136,-5452.57,100.95029411764708,-2329.765588235294,128.94588235294117,-11609.435428571429,94.84057142857144,178,Hf,8009.99189189189,109.10000000000001,5781.547027027027,127.02027027027027,-12434.431666666667,110.56933333333333,12312.208157894738,133.95657894736843,6487.812105263159,112.91315789473686,10788.03888888889,134.58555555555554,-5781.547027027027,-8009.99189189189,-13758.88574210526,-11534.319742105261,-13326.05279473684,-9789.580511111113,-9511.126285714285,-15926.535555555556,2740.865135135135,-4379.357194444445,-5781.547027027027,-8009.99189189189,-5785.425891891893,-12391.781928571427,-7444.740655555556,-6040.845342105266,-1547.419088235294,-5781.547027027027,-3556.9810270270264,-8009.99189189189,-5277.090742105263,-1793.085885714286,-1752.7628918918915,-288.072627027027,-3615.6026944444457,12567.627508108111,14032.31787297297,-72,0
108,73,Other,-40711.242125000004,93.84315000000001,7977.373549999998,0.534675,-1425.779552631579,117.91528947368418,180.948,100.6961,15836.846315789475,117.65000000000002,9389.474444444444,120.22999999999999,2858.2334210526315,111.71736842105264,-5260.927500000001,113.73305555555555,-2233.9634285714287,120.46485714285716,-9398.691621621621,117.16783783783787,181,Ta,7901.326666666667,125.87076923076923,3622.1964864864863,68.2954054054054,-11385.78129032258,113.68774193548386,14392.547631578946,114.25342105263158,8626.280789473683,116.92605263157894,10881.911081081082,123.44513513513515,-3622.1964864864863,-7901.326666666667,-11678.546268421052,-9453.980268421054,-11187.584110526315,-9695.708318918918,-9389.474444444444,-15836.846315789475,2858.2334210526315,-2208.126052631578,-3622.1964864864863,-7901.326666666667,-5676.760666666667,-10181.038121621621,-7355.051415789474,-3960.505868421054,-1451.616928571429,-3622.1964864864863,-1397.6304864864867,-7901.326666666667,-3196.751268421054,-1671.4340444444445,-1644.0976666666666,1871.277913513513,-1444.3715526315787,12676.292733333334,16191.668413513513,-73,0
110,74,Other,-38524.6473902439,89.43768292682927,7961.714024390244,0.536219512195122,-3571.2446410256416,112.19,183.84,95.95507317073172,15909.69923076923,111.25717948717949,9118.269166666667,100.97833333333334,2988.3931578947368,72.34236842105264,-5545.4527027027025,105.55972972972972,-1802.4131428571427,99.78399999999999,-11610.407368421053,107.16157894736843,184,W,7963.054250000001,119.06375,5775.370769230769,121.44666666666667,-11935.4375,105.12031250000001,12312.774249999999,128.93474999999998,6574.282249999999,92.52950000000001,11131.054864864866,104.90405405405404,-5775.370769230769,-7963.054250000001,-13758.31965,-11533.75365,-13239.58265,-9446.564535135136,-9118.269166666667,-15909.69923076923,2988.3931578947368,-4353.59114102564,-5775.370769230769,-7963.054250000001,-5738.48825,-12392.753868421052,-7427.904330769232,-6040.279250000001,-1020.0666428571429,-5775.370769230769,-3550.804769230769,-7963.054250000001,-5276.524650000001,-1400.228766666667,-1705.8252499999994,-281.89636923076915,-3589.8366410256413,12614.56515,14038.494130769232,-74,0
111,75,Other,-34856.779195121955,90.85473170731709,7937.483195121951,0.5292926829268293,-1967.2132564102567,113.41120512820514,186.207,97.4911219512195,16155.901282051283,116.70923076923077,9261.274210526317,117.0578947368421,2929.63425,89.55175,-5975.197777777777,101.9375,-2019.1591891891892,115.18405405405404,-10080.883157894737,112.96763157894738,186,Re,8074.197,125.04924999999999,3644.66725,86.9625,-12580.524516129033,104.77806451612905,14378.656585365852,131.6863414634146,8613.7225,123.252,10964.137435897435,122.0676923076923,-3644.66725,-8074.197,-11692.437314634146,-9467.871314634145,-11200.1424,-9613.481964102562,-9261.274210526317,-16155.901282051283,2929.63425,-2749.5597564102563,-3644.66725,-8074.197,-5849.630999999999,-10863.229657894735,-7674.106382051281,-3974.396914634148,-1236.8126891891895,-3644.66725,-1420.1012500000002,-8074.197,-3210.642314634148,-1543.233810526316,-1816.9679999999996,1848.80715,-1985.8052564102563,12503.4224,16169.197650000002,-75,0
114,76,Other,-31992.3071627907,89.01811627906977,7919.640930232558,0.4582093023255815,-3722.2488249999997,103.07327500000001,190.23,95.49779069767442,16052.575609756097,111.58146341463414,9052.764102564102,107.03076923076922,3052.317073170732,68.00951219512196,-5778.88,95.4071052631579,-1744.9252631578945,105.68184210526316,-11742.042051282051,97.72410256410257,190,Os,8015.645476190476,119.6154761904762,5422.0035,116.20625,-11980.564242424241,99.3539393939394,12520.209268292683,122.90999999999998,6597.662926829266,87.8309756097561,11154.82825,112.33725,-5422.0035,-8015.645476190476,-13550.884631707317,-11326.318631707318,-13216.201973170735,-9422.791150000001,-9052.764102564102,-16052.575609756097,3052.317073170732,-4504.595325,-5422.0035,-8015.645476190476,-5791.079476190477,-12524.38855128205,-7570.780709756098,-5832.844231707319,-962.5787631578952,-5422.0035,-3197.4375000000005,-8015.645476190476,-5069.089631707318,-1334.7237025641027,-1758.4164761904754,71.47089999999999,-3740.840825,12561.973923809524,14391.8614,-76,0
115,77,Other,-28614.71438095238,84.08935714285715,7898.97138095238,0.43428571428571433,-1968.6260000000002,103.01282499999999,192.217,90.23030952380952,16060.399249999999,106.02650000000001,8733.164736842105,102.11631578947369,3280.4905,84.01175,-5826.37027027027,95.93081081081081,-1356.583783783784,101.75486486486487,-10080.48923076923,100.77589743589745,192,Ir,8037.545121951219,113.76146341463415,3498.8341463414636,89.02878048780487,-10717.043333333333,97.22266666666668,14612.597857142853,122.32595238095239,8821.559523809523,121.33380952380953,11445.532564102563,105.4771794871795,-3498.8341463414636,-8037.545121951219,-11458.496042857141,-9233.930042857144,-10992.305376190476,-9132.086835897435,-8733.164736842105,-16060.399249999999,3280.4905,-2750.9724999999994,-3498.8341463414636,-8037.545121951219,-5812.97912195122,-10862.83573076923,-7578.60435,-3740.4556428571454,-574.237283783784,-3498.8341463414636,-1274.2681463414638,-8037.545121951219,-2976.7010428571443,-1015.1243368421052,-1780.316121951219,1994.6402536585367,-1987.218,12540.074278048782,16315.030753658537,-77,0
117,78,Other,-26030.113441860467,75.2309534883721,7883.097465116279,0.38676744186046513,-3690.254875,89.88992499999999,195.084,80.73406976744187,16000.853170731707,92.41780487804878,8804.757500000002,97.23150000000001,3465.2278571428574,70.26928571428572,-5777.717368421052,81.84499999999998,-1559.0253846153846,96.31846153846153,-11691.813076923076,85.29435897435897,195,Pt,7982.287619047619,101.44047619047619,5320.487560975609,104.74365853658536,-11054.87322580645,78.8316129032258,12699.131428571429,112.83785714285716,6941.417142857142,92.02071428571428,11438.736829268293,102.94585365853658,-5320.487560975609,-7982.287619047619,-13371.962471428571,-11147.396471428572,-12872.44775714286,-9138.882570731708,-8804.757500000002,-16000.853170731707,3465.2278571428574,-4472.601375,-5320.487560975609,-7982.287619047619,-5757.72161904762,-12474.159576923075,-7519.058270731708,-5653.922071428573,-776.678884615385,-5320.487560975609,-3095.92156097561,-7982.287619047619,-4890.167471428573,-1086.7171000000003,-1725.0586190476183,172.9868390243902,-3708.846875,12595.331780952381,14493.377339024391,-78,0
118,79,Other,-22608.24528571429,74.33678571428571,7863.2390476190485,0.3678095238095238,-2035.4239000000002,87.8368,196.967,79.78428571428572,16009.4135,94.47175,8775.620256410255,97.83051282051282,3492.070487804878,87.5270731707317,-5177.742000000001,80.62457142857143,-1498.7442105263158,97.77657894736842,-10102.567692307694,88.16717948717948,197,Au,7970.905853658537,100.76463414634148,3482.198536585366,87.04975609756097,-10088.935925925927,96.26518518518517,14639.817619047619,106.13880952380953,8882.136904761905,105.0854761904762,11485.011000000002,102.01050000000001,-3482.198536585366,-7970.905853658537,-11431.27628095238,-9206.71028095238,-10931.727995238096,-9092.608400000001,-8775.620256410255,-16009.4135,3492.070487804878,-2817.7704,-3482.198536585366,-7970.905853658537,-5746.339853658537,-10884.914192307693,-7527.618600000002,-3713.235880952383,-716.3977105263161,-3482.198536585366,-1257.632536585366,-7970.905853658537,-2949.4812809523823,-1057.5798564102565,-1713.6768536585357,2011.2758634146342,-2054.0159,12606.713546341465,16331.666363414635,-79,0
